,k,lhaf_exact,prob_exact,lhaf_k_approx,prob_k_approx,prob_error,exact_time,k_time
0,4,(95706.56571733952+3.928318619728088e-06j),1.7631854058306655e-12,(-55431.77513073708-8.596450697950786e-07j),-1.02120994727215e-12,2.7843953531028157e-12,0.1561260223388672,2957.0271492004395
1,5,(95706.56571733952+3.928318619728088e-06j),1.7631854058306655e-12,(-22383.26649457311+1.3858905816732658e-05j),-4.1236302360496934e-13,2.1755484294356347e-12,0.1561260223388672,38117.41687178612
