,k,lhaf_exact,prob_exact,lhaf_k_approx,prob_k_approx,prob_error,exact_time,k_time
0,4,(288392.76547888573-1.102307578548789e-08j),2.1879926663523528e-08,(340631.39256708394-1.831334799362594e-07j),2.584319296736086e-08,-3.9632663038373316e-09,0.15621376037597656,3119.0845971107483
1,5,(288392.76547888573-1.102307578548789e-08j),2.1879926663523528e-08,(235486.60125589534-1.5669381818739225e-06j),1.7866015318260905e-08,4.0139113452626236e-09,0.15621376037597656,40863.90427565575
