,k,lhaf_exact,prob_exact,lhaf_k_approx,prob_k_approx,prob_error,exact_time,k_time
0,0,(3.193130358897042+5.128342195348523e-12j),6.402300065064345e-08,(1.3624673059818596e-06-4.235164736271502e-21j),2.7317783933972363e-14,6.402297333285951e-08,0.24160075187683105,0.0
1,1,(3.193130358897042+5.128342195348523e-12j),6.402300065064345e-08,(4.5840878965731576e-06+1.4823076576950256e-19j),9.19120203054551e-14,6.402290873862315e-08,0.24160075187683105,0.04029703140258789
2,2,(3.193130358897042+5.128342195348523e-12j),6.402300065064345e-08,(0.0003108618826825593+2.2160499482540633e-19j),6.232852492787146e-12,6.401676779815066e-08,0.24160075187683105,3.5446653366088867
3,3,(3.193130358897042+5.128342195348523e-12j),6.402300065064345e-08,(-0.0009401654619806556+1.151160921059345e-16j),-1.8850534497091862e-11,6.404185118514054e-08,0.24160075187683105,144.04412817955017
4,4,(3.193130358897042+5.128342195348523e-12j),6.402300065064345e-08,(0.010951596415583555-3.715161892589667e-15j),2.1958203569323745e-10,6.380341861495022e-08,0.24160075187683105,3024.2087750434875
5,5,(3.193130358897042+5.128342195348523e-12j),6.402300065064345e-08,(0.02724791771280955-1.5696739901253053e-13j),5.463270387928856e-10,6.347667361185057e-08,0.24160075187683105,38750.995958566666
