,k,lhaf_exact,prob_exact,lhaf_k_approx,prob_k_approx,prob_error,exact_time,k_time
0,0,(0.000541864240965291-1.877595234441021e-18j),0.0002454729534033862,(5.4599301807498484e-11-3.2311742677852644e-27j),2.473433538366301e-11,0.0002454729286690508,0.0003848075866699219,3.170967102050781e-05
1,1,(0.000541864240965291-1.877595234441021e-18j),0.0002454729534033862,(-1.7198249944346266e-09-2.895132143935597e-24j),-7.791075490952577e-10,0.0002454737325109353,0.0003848075866699219,0.015370845794677734
2,2,(0.000541864240965291-1.877595234441021e-18j),0.0002454729534033862,(7.888760131730307e-07+6.5909751208225245e-21j),3.573731392160209e-07,0.00024511558026417017,0.0003848075866699219,0.025463581085205078
3,3,(0.000541864240965291-1.877595234441021e-18j),0.0002454729534033862,(4.126021042215213e-05+1.0164395367051604e-19j),1.869151891685656e-05,0.0002267814344865296,0.0003848075866699219,0.012131214141845703
4,4,(0.000541864240965291-1.877595234441021e-18j),0.0002454729534033862,(0.000541864240965285-4.483248330056396e-18j),0.0002454729534033835,2.710505431213761e-18,0.0003848075866699219,0.000560760498046875
