,k,lhaf_exact,prob_exact,lhaf_k_approx,prob_k_approx,prob_error,exact_time,k_time
0,0,(0.010874205245661657+1.1855720712440619e-17j),0.0099503920618342,(1.6513914459744921e-09+1.0339757656912846e-25j),1.5110982332765098e-09,0.009950390550735967,0.00010061264038085938,1.5020370483398438e-05
1,1,(0.010874205245661657+1.1855720712440619e-17j),0.0099503920618342,(4.538479029512734e-07+1.0339757656912846e-25j),4.1529145981570703e-07,0.009949976770374383,0.00010061264038085938,0.0012116432189941406
2,2,(0.010874205245661657+1.1855720712440619e-17j),0.0099503920618342,(0.010874205245661664+2.4728785723986374e-17j),0.009950392061834207,-6.938893903907228e-18,0.00010061264038085938,0.0014612674713134766
