,k,lhaf_exact,prob_exact,lhaf_k_approx,prob_k_approx,prob_error,exact_time,k_time
0,0,(0.016139201737623406-2.4429602765257457e-17j),0.0027167124265493115,(0.0054599301807498404+2.168404344971009e-19j),0.0009190702496490993,0.0017976421769002123,0.0003902912139892578,2.9802322387695312e-05
1,1,(0.016139201737623406-2.4429602765257457e-17j),0.0027167124265493115,(0.0036855058845077053-1.734723475976807e-18j),0.0006203813421094945,0.002096331084439817,0.0003902912139892578,0.00822901725769043
2,2,(0.016139201737623406-2.4429602765257457e-17j),0.0027167124265493115,(0.011591464266182353+5.095750210681871e-17j),0.0019511916094604245,0.000765520817088887,0.0003902912139892578,0.02277374267578125
3,3,(0.016139201737623406-2.4429602765257457e-17j),0.0027167124265493115,(0.015638597707080218+2.6020852139652106e-17j),0.0026324457315375655,8.426669501174601e-05,0.0003902912139892578,0.012697935104370117
4,4,(0.016139201737623406-2.4429602765257457e-17j),0.0027167124265493115,(0.016139201737623732+1.0715095762721475e-18j),0.002716712426549366,-5.4643789493269423e-17,0.0003902912139892578,0.0005471706390380859
