,iteration,sample,time
0,0,[0 3 5],0.0
1,1,[0 3 0],0.015621185302734375
2,2,[1 3 1],0.0
3,3,[0 4 1],0.015620946884155273
4,4,[8 0 4],0.0
5,5,[7 6 3],0.015622138977050781
6,6,[0 3 9],0.015620231628417969
7,7,[3 3 3],0.0
8,8,[3 7 3],0.015622377395629883
9,9,[0 2 0],0.0
10,10,[0 7 1],0.0156252384185791
11,11,[0 7 3],0.015617132186889648
12,12,[ 3 10  3],0.0
13,13,[0 8 1],0.015620708465576172
14,14,[0 7 0],0.015620708465576172
15,15,[10  2  1],0.0
16,16,[0 3 1],0.015621185302734375
17,17,[1 8 1],0.015622377395629883
18,18,[7 4 1],0.0
19,19,[4 4 2],0.015619277954101562
20,20,[4 2 3],0.015623331069946289
21,21,[0 4 8],0.015620946884155273
22,22,[4 9 1],0.0
23,23,[0 4 9],0.015621423721313477
24,24,[1 2 0],0.015620708465576172
25,25,[1 0 0],0.0
26,26,[9 9 0],0.015621662139892578
27,27,[4 1 1],0.015619039535522461
28,28,[0 2 2],0.01562190055847168
29,29,[0 7 3],0.015621185302734375
30,30,[5 1 0],0.0
31,31,[1 6 1],0.015622138977050781
32,32,[9 9 1],0.015620946884155273
33,33,[2 0 0],0.015622138977050781
34,34,[6 3 1],0.0
35,35,[4 1 0],0.015620708465576172
36,36,[0 4 0],0.015621423721313477
37,37,[0 6 1],0.015619993209838867
38,38,[2 9 0],0.0
39,39,[6 0 3],0.015620708465576172
40,40,[0 5 2],0.01562190055847168
41,41,[0 3 0],0.015621662139892578
42,42,[ 0  3 10],0.015620946884155273
43,43,[0 5 0],0.015620708465576172
44,44,[0 4 1],0.0
45,45,[3 4 1],0.015622615814208984
46,46,[0 3 1],0.015620946884155273
47,47,[0 4 0],0.015620231628417969
48,48,[ 0  6 10],0.015621662139892578
49,49,[ 2  7 10],0.015620946884155273
50,50,[0 3 3],0.015621662139892578
51,51,[1 3 0],0.0
52,52,[9 6 1],0.015620708465576172
53,53,[1 8 0],0.015620708465576172
54,54,[8 0 7],0.015622377395629883
55,55,[7 5 2],0.01562047004699707
56,56,[8 7 7],0.015621185302734375
57,57,[1 6 7],0.015622377395629883
58,58,[0 5 0],0.015622854232788086
59,59,[0 6 0],0.015619516372680664
60,60,[2 2 7],0.015619993209838867
61,61,[0 4 0],0.015622615814208984
62,62,[0 3 1],0.015619277954101562
63,63,[7 0 0],0.015622615814208984
64,64,[ 1 10 10],0.01562047004699707
65,65,[5 7 1],0.0
66,66,[4 0 0],0.015620708465576172
67,67,[0 6 1],0.015621185302734375
68,68,[ 8 10  5],0.015622854232788086
69,69,[0 2 7],0.015621185302734375
70,70,[0 1 0],0.015619277954101562
71,71,[ 9  7 10],0.01562190055847168
72,72,[4 3 1],0.01562190055847168
73,73,[0 6 0],0.015620231628417969
74,74,[7 0 0],0.015622377395629883
75,75,[0 4 7],0.015621662139892578
76,76,[3 4 1],0.015620231628417969
77,77,[3 5 0],0.01562190055847168
78,78,[0 1 0],0.015619993209838867
79,79,[0 8 1],0.031243324279785156
80,80,[1 4 5],0.015620231628417969
81,81,[0 1 2],0.015621185302734375
82,82,[0 5 0],0.015621423721313477
83,83,[0 4 0],0.015620946884155273
84,84,[0 1 0],0.015622377395629883
85,85,[5 6 0],0.01562190055847168
86,86,[3 1 5],0.015620231628417969
87,87,[1 7 7],0.015621185302734375
88,88,[1 3 5],0.015622615814208984
89,89,[0 3 7],0.015619039535522461
90,90,[0 8 4],0.015622854232788086
91,91,[1 4 2],0.03124094009399414
92,92,[0 7 1],0.015622615814208984
93,93,[0 2 9],0.015621423721313477
94,94,[9 3 7],0.015619754791259766
95,95,[4 8 1],0.015622377395629883
96,96,[0 4 0],0.015619516372680664
97,97,[2 8 8],0.015622854232788086
98,98,[2 4 0],0.03124213218688965
99,99,[5 4 0],0.015621662139892578
