,k,lhaf_exact,prob_exact,lhaf_k_approx,prob_k_approx,prob_error,exact_time,k_time
0,0,(22140.043856914333-3.410605131648481e-10j),1.0779350718956054e-07,(5804.491215752918+5.002220859751105e-12j),2.826039865325747e-08,7.953310853630306e-08,0.18542098999023438,0.0
1,1,(22140.043856914333-3.410605131648481e-10j),1.0779350718956054e-07,(3287.3180323325505+2.9331204132176936e-11j),1.600500623407513e-08,9.17885009554854e-08,0.18542098999023438,0.03435468673706055
2,2,(22140.043856914333-3.410605131648481e-10j),1.0779350718956054e-07,(1199.2417137167006+4.325357849666034e-10j),5.838763063207343e-09,1.0195474412635319e-07,0.18542098999023438,3.380812644958496
3,3,(22140.043856914333-3.410605131648481e-10j),1.0779350718956054e-07,(11796.129849429144+3.2347831080414835e-09j),5.743196427031134e-08,5.03615429192492e-08,0.18542098999023438,139.2267770767212
