,k,lhaf_exact,prob_exact,lhaf_k_approx,prob_k_approx,prob_error,exact_time,k_time
0,0,(0.11115005450872634+1.4822123430636244e-16j),0.006965381714562115,(0.0852982270365287+6.938893903907228e-18j),0.005345338907037239,0.0016200428075248755,0.0004191398620605469,4.696846008300781e-05
1,1,(0.11115005450872634+1.4822123430636244e-16j),0.006965381714562115,(0.071354714348676+7.632783294297951e-17j),0.004471548167644403,0.0024938335469177116,0.0004191398620605469,0.009224414825439453
2,2,(0.11115005450872634+1.4822123430636244e-16j),0.006965381714562115,(0.10260334434476587-5.117434254131581e-16j),0.006429789546309614,0.000535592168252501,0.0004191398620605469,0.03326892852783203
3,3,(0.11115005450872634+1.4822123430636244e-16j),0.006965381714562115,(0.11064945047439502-3.5518463170625125e-16j),0.006934010626150336,3.137108841177929e-05,0.0004191398620605469,0.0459294319152832
4,4,(0.11115005450872634+1.4822123430636244e-16j),0.006965381714562115,(0.11115005450872607-3.506817728691457e-16j),0.006965381714562098,1.6479873021779667e-17,0.0004191398620605469,0.04688715934753418
