,k,lhaf_exact,prob_exact,lhaf_k_approx,prob_k_approx,prob_error,exact_time,k_time
0,0,(0.5488458048517488-2.8595657608300854e-16j),0.00028660130255719684,(0.05292099619679433+1.734723475976807e-17j),2.763476792306466e-05,0.00025896653463413217,0.00015854835510253906,2.8371810913085938e-05
1,1,(0.5488458048517488-2.8595657608300854e-16j),0.00028660130255719684,(-0.06075684312204921-2.0469737016526324e-16j),-3.172656185783559e-05,0.0003183278644150324,0.00015854835510253906,0.0018916130065917969
2,2,(0.5488458048517488-2.8595657608300854e-16j),0.00028660130255719684,(0.5488458048517485-7.088449415186834e-16j),0.0002866013025571967,1.6263032587282567e-19,0.00015854835510253906,0.0023262500762939453
