,k,lhaf_exact,prob_exact,lhaf_k_approx,prob_k_approx,prob_error,exact_time,k_time
0,0,(0.6473012377172962+3.633537264338476e-17j),0.010849621969089094,(0.5290016676842281+5.551115123125783e-17j),0.008866765241530771,0.0019828567275583225,0.00013971328735351562,2.6464462280273438e-05
1,1,(0.6473012377172962+3.633537264338476e-17j),0.010849621969089094,(0.6400954415523967+4.163336342344337e-17j),0.01072884332721414,0.00012077864187495443,0.00013971328735351562,0.0011496543884277344
2,2,(0.6473012377172962+3.633537264338476e-17j),0.010849621969089094,(0.647301237717296+3.010833867105731e-17j),0.01084962196908909,3.469446951953614e-18,0.00013971328735351562,0.0014307498931884766
