,iteration,sample,time
0,0,[1 0 0 0 0],0.004986286163330078
1,1,[0 0 0 0 2],0.005984067916870117
2,2,[0 0 0 0 1],0.005984306335449219
3,3,[2 0 1 0 2],0.006981611251831055
4,4,[0 0 0 0 0],0.00498652458190918
5,5,[2 0 0 0 1],0.006981372833251953
6,6,[0 0 0 0 0],0.004987001419067383
7,7,[1 0 0 0 0],0.0069811344146728516
8,8,[0 0 0 1 1],0.0059833526611328125
9,9,[1 0 0 0 0],0.0069811344146728516
10,10,[0 0 0 0 1],0.005984067916870117
11,11,[0 0 0 0 1],0.005984783172607422
12,12,[2 0 0 0 0],0.005983114242553711
13,13,[1 0 2 0 2],0.0069811344146728516
14,14,[1 0 0 0 1],0.005984067916870117
15,15,[1 0 0 0 0],0.00598454475402832
16,16,[0 0 0 0 2],0.005984306335449219
17,17,[1 0 0 0 0],0.0069811344146728516
18,18,[1 0 0 1 0],0.005983829498291016
19,19,[1 1 0 0 0],0.0069811344146728516
20,20,[0 0 0 1 0],0.0069811344146728516
21,21,[1 0 0 0 0],0.00598454475402832
22,22,[0 0 0 0 2],0.004987239837646484
23,23,[0 0 1 0 2],0.0069811344146728516
24,24,[1 0 0 0 1],0.005983829498291016
25,25,[0 0 0 0 0],0.005983591079711914
26,26,[0 0 1 0 1],0.005984067916870117
27,27,[1 0 0 0 0],0.0059833526611328125
28,28,[0 0 0 0 0],0.004987239837646484
29,29,[0 0 0 0 0],0.005983591079711914
30,30,[2 0 1 0 1],0.005984067916870117
31,31,[0 0 0 0 0],0.004987239837646484
32,32,[1 0 0 0 1],0.0059833526611328125
33,33,[0 0 0 0 2],0.005984067916870117
34,34,[0 0 0 0 2],0.005983829498291016
35,35,[0 0 0 0 0],0.00498652458190918
36,36,[0 0 0 0 0],0.005984783172607422
37,37,[0 0 0 0 2],0.005983114242553711
38,38,[0 0 0 0 1],0.005985736846923828
39,39,[0 0 0 0 0],0.005983591079711914
40,40,[0 0 2 0 1],0.00698089599609375
41,41,[1 0 1 0 0],0.005983829498291016
42,42,[1 0 0 0 2],0.00598454475402832
43,43,[1 0 0 0 0],0.005984067916870117
44,44,[0 0 0 0 2],0.005983591079711914
45,45,[0 0 0 0 0],0.005984783172607422
46,46,[3 0 0 1 3],0.006980419158935547
47,47,[0 1 0 0 0],0.005983591079711914
48,48,[1 0 0 0 1],0.006981611251831055
49,49,[0 0 0 0 1],0.005983829498291016
50,50,[0 0 2 0 1],0.005984783172607422
51,51,[0 0 0 0 2],0.006981372833251953
52,52,[0 0 0 0 1],0.005984067916870117
53,53,[0 0 0 0 1],0.005983591079711914
54,54,[0 0 0 0 0],0.005984783172607422
55,55,[1 0 0 0 0],0.005982398986816406
56,56,[0 0 0 0 0],0.006981849670410156
57,57,[1 0 1 0 2],0.005983829498291016
58,58,[0 0 0 0 1],0.005984783172607422
59,59,[0 0 1 0 0],0.005984067916870117
60,60,[0 0 0 0 0],0.0059833526611328125
61,61,[0 0 1 0 0],0.0059850215911865234
62,62,[0 0 0 0 1],0.0049855709075927734
63,63,[1 0 1 0 1],0.005983829498291016
64,64,[2 0 0 0 2],0.005984783172607422
65,65,[1 0 0 0 0],0.0059833526611328125
66,66,[1 0 0 0 2],0.0059833526611328125
67,67,[0 0 0 0 0],0.004987001419067383
68,68,[0 0 1 0 0],0.005983591079711914
69,69,[0 0 0 1 1],0.005984783172607422
70,70,[0 0 0 0 1],0.005984067916870117
71,71,[1 0 0 0 2],0.005984067916870117
72,72,[1 0 1 0 1],0.005984306335449219
73,73,[0 0 1 0 2],0.005983591079711914
74,74,[0 0 2 0 2],0.006981849670410156
75,75,[0 0 1 1 1],0.005984306335449219
76,76,[1 0 0 0 0],0.00698089599609375
77,77,[0 1 0 0 3],0.005983829498291016
78,78,[0 0 0 0 2],0.005984783172607422
79,79,[1 1 1 0 0],0.006980419158935547
80,80,[0 0 0 0 1],0.0059850215911865234
81,81,[0 0 0 0 0],0.006979942321777344
82,82,[1 0 0 0 0],0.005984067916870117
83,83,[1 0 0 0 0],0.005985260009765625
84,84,[2 0 0 0 1],0.0069806575775146484
85,85,[0 0 0 0 1],0.006980419158935547
86,86,[0 0 0 0 1],0.005984067916870117
87,87,[0 0 1 0 0],0.005984067916870117
88,88,[0 0 0 1 1],0.006981611251831055
89,89,[1 0 0 0 0],0.005984783172607422
90,90,[0 0 2 0 0],0.0069811344146728516
91,91,[0 0 2 0 1],0.005982875823974609
92,92,[1 0 0 0 3],0.005984067916870117
93,93,[1 0 2 0 1],0.005984067916870117
94,94,[0 0 0 0 1],0.005984306335449219
95,95,[0 1 1 0 1],0.006982326507568359
96,96,[0 0 1 0 3],0.0049860477447509766
97,97,[0 0 0 0 1],0.005984306335449219
98,98,[2 0 0 0 1],0.005983829498291016
99,99,[0 0 1 0 1],0.005983829498291016
