,iteration,sample,time
0,0,[0 0 0 1 0 1],0.0059854984283447266
1,1,[0 0 0 1 0 0],0.006980419158935547
2,2,[1 0 0 0 0 0],0.006981372833251953
3,3,[0 0 0 0 0 0],0.0059833526611328125
4,4,[0 0 0 0 0 0],0.0069828033447265625
5,5,[0 0 0 0 0 0],0.005982637405395508
6,6,[0 0 0 0 0 0],0.005986452102661133
7,7,[0 0 0 0 0 0],0.006979942321777344
8,8,[0 0 0 0 0 0],0.005984067916870117
9,9,[0 0 0 0 0 0],0.005983591079711914
10,10,[0 0 0 0 0 0],0.005983114242553711
11,11,[0 0 0 0 0 0],0.006981372833251953
12,12,[1 0 1 0 0 2],0.006982088088989258
13,13,[0 0 0 0 0 0],0.00698089599609375
14,14,[0 0 0 0 0 0],0.006981849670410156
15,15,[0 0 0 2 0 0],0.00598454475402832
16,16,[0 0 0 0 0 0],0.0069811344146728516
17,17,[0 0 0 0 0 0],0.0059833526611328125
18,18,[0 0 0 0 1 0],0.005984067916870117
19,19,[0 1 0 1 0 0],0.005983829498291016
20,20,[0 0 0 0 0 2],0.0069811344146728516
21,21,[0 0 0 0 0 0],0.0069806575775146484
22,22,[0 0 0 0 0 0],0.005985260009765625
23,23,[0 0 0 0 0 0],0.0069806575775146484
24,24,[1 0 0 0 2 0],0.005983829498291016
25,25,[0 0 0 0 0 0],0.0059850215911865234
26,26,[0 0 1 0 0 1],0.007978677749633789
27,27,[0 0 0 0 0 0],0.005983829498291016
28,28,[0 0 0 0 2 0],0.0069811344146728516
29,29,[1 0 0 0 0 1],0.006981372833251953
30,30,[0 0 1 0 1 0],0.00698089599609375
31,31,[0 0 0 0 0 0],0.006982088088989258
32,32,[0 0 0 0 1 0],0.006980419158935547
33,33,[0 0 0 0 0 0],0.00598454475402832
34,34,[0 0 0 0 1 0],0.0069806575775146484
35,35,[0 0 0 0 0 0],0.005984306335449219
36,36,[0 0 0 0 0 0],0.005983829498291016
37,37,[0 4 0 1 0 1],0.007978677749633789
38,38,[1 0 0 0 0 0],0.006981611251831055
39,39,[0 0 0 0 0 0],0.005984067916870117
40,40,[1 0 0 0 0 0],0.006981611251831055
41,41,[0 0 0 0 0 0],0.006980419158935547
42,42,[0 0 0 1 0 0],0.005984306335449219
43,43,[0 0 0 0 0 0],0.0069811344146728516
44,44,[0 0 0 0 0 0],0.0059850215911865234
45,45,[0 0 0 0 0 0],0.005983591079711914
46,46,[0 0 0 0 0 0],0.00598454475402832
47,47,[1 0 2 0 0 1],0.007977962493896484
48,48,[0 0 0 0 0 0],0.005983591079711914
49,49,[0 0 0 0 0 0],0.00598454475402832
50,50,[0 0 0 0 0 0],0.006981372833251953
51,51,[0 0 0 0 0 0],0.0059850215911865234
52,52,[0 0 0 1 0 0],0.0069806575775146484
53,53,[0 1 0 0 0 0],0.00698089599609375
54,54,[0 0 0 0 0 0],0.006982326507568359
55,55,[0 0 0 0 0 0],0.005982637405395508
56,56,[0 0 0 0 0 0],0.006981372833251953
57,57,[1 1 0 0 2 0],0.0069811344146728516
58,58,[1 0 0 0 0 1],0.006982326507568359
59,59,[0 2 0 0 0 0],0.007977962493896484
60,60,[0 0 0 0 0 0],0.006981611251831055
61,61,[0 0 0 0 0 0],0.006981372833251953
62,62,[0 0 0 0 0 0],0.0069806575775146484
63,63,[1 0 0 0 0 0],0.005984783172607422
64,64,[1 0 0 0 1 0],0.0069806575775146484
65,65,[0 0 0 0 0 0],0.00598454475402832
66,66,[0 0 0 0 0 0],0.0069806575775146484
67,67,[0 0 0 0 0 0],0.005983829498291016
68,68,[0 0 0 0 0 0],0.005984067916870117
69,69,[0 0 0 0 0 0],0.006981849670410156
70,70,[0 0 0 0 0 0],0.006981372833251953
71,71,[0 0 0 2 0 0],0.0059850215911865234
72,72,[0 0 0 1 0 0],0.006979942321777344
73,73,[0 0 0 0 0 0],0.005985260009765625
74,74,[0 0 0 0 1 0],0.005984306335449219
75,75,[0 0 0 0 1 0],0.005982637405395508
76,76,[1 0 0 0 1 0],0.005984067916870117
77,77,[0 0 0 0 0 0],0.0069811344146728516
78,78,[1 0 0 0 0 1],0.005984783172607422
79,79,[0 0 0 0 0 0],0.005983114242553711
80,80,[0 0 0 0 0 0],0.005984306335449219
81,81,[0 0 0 0 1 0],0.005984306335449219
82,82,[0 0 0 0 1 0],0.0069806575775146484
83,83,[0 0 0 0 0 0],0.005984067916870117
84,84,[0 0 0 0 1 0],0.0069811344146728516
85,85,[0 0 0 0 0 0],0.00598597526550293
86,86,[0 0 0 0 0 1],0.006979942321777344
87,87,[0 0 0 0 0 0],0.006981611251831055
88,88,[0 0 0 0 0 0],0.00598454475402832
89,89,[0 0 0 0 0 0],0.00598597526550293
90,90,[0 0 0 0 0 2],0.006978273391723633
91,91,[0 0 0 0 0 0],0.005984067916870117
92,92,[1 0 0 0 0 0],0.0069811344146728516
93,93,[0 2 0 1 0 0],0.006981372833251953
94,94,[0 0 0 0 0 2],0.006982088088989258
95,95,[0 0 0 1 0 0],0.0069806575775146484
96,96,[0 0 0 0 0 0],0.005984783172607422
97,97,[0 0 0 0 0 0],0.00698089599609375
98,98,[0 0 0 0 0 0],0.0059833526611328125
99,99,[0 0 0 0 0 0],0.005984306335449219
