,iteration,sample,time
0,0,[0 0 0],0.0039882659912109375
1,1,[0 1 0],0.0059850215911865234
2,2,[0 0 0],0.004986286163330078
3,3,[2 2 0],0.005984783172607422
4,4,[0 0 0],0.005984783172607422
5,5,[0 0 0],0.0049855709075927734
6,6,[0 0 0],0.005984783172607422
7,7,[0 0 2],0.0059833526611328125
8,8,[0 0 0],0.00498652458190918
9,9,[0 0 0],0.00498652458190918
10,10,[0 0 0],0.00598454475402832
11,11,[0 1 0],0.0049860477447509766
12,12,[1 0 0],0.00598454475402832
13,13,[0 0 0],0.004986286163330078
14,14,[0 1 0],0.00598454475402832
15,15,[1 1 0],0.0059833526611328125
16,16,[0 0 0],0.004987001419067383
17,17,[0 0 0],0.0059833526611328125
18,18,[1 0 0],0.005984067916870117
19,19,[1 0 0],0.004987478256225586
20,20,[1 1 1],0.005983829498291016
21,21,[1 0 0],0.005985736846923828
22,22,[1 1 0],0.005981922149658203
23,23,[0 0 0],0.0049860477447509766
24,24,[0 0 0],0.004987239837646484
25,25,[1 1 0],0.005983591079711914
26,26,[0 0 0],0.004987001419067383
27,27,[0 0 0],0.004986286163330078
28,28,[1 0 0],0.004987001419067383
29,29,[0 1 0],0.005983591079711914
30,30,[0 0 0],0.004986763000488281
31,31,[0 0 0],0.00498652458190918
32,32,[0 0 0],0.004987239837646484
33,33,[0 0 0],0.004986763000488281
34,34,[0 0 0],0.004986763000488281
35,35,[0 0 0],0.0049877166748046875
36,36,[1 1 0],0.005982160568237305
37,37,[0 0 0],0.005984783172607422
38,38,[0 0 0],0.0049860477447509766
39,39,[0 0 0],0.00598454475402832
40,40,[0 1 0],0.004987001419067383
41,41,[1 0 0],0.0059833526611328125
42,42,[1 0 0],0.004987478256225586
43,43,[0 0 2],0.005982875823974609
44,44,[0 0 0],0.005984306335449219
45,45,[0 0 0],0.004987478256225586
46,46,[0 0 0],0.00598454475402832
47,47,[0 0 0],0.005983114242553711
48,48,[0 0 0],0.004987239837646484
49,49,[1 0 0],0.0059854984283447266
50,50,[0 0 0],0.0059812068939208984
51,51,[0 0 0],0.0049877166748046875
52,52,[0 0 0],0.005983591079711914
53,53,[0 0 0],0.00598454475402832
54,54,[0 0 0],0.004986286163330078
55,55,[0 0 0],0.00498652458190918
56,56,[0 0 0],0.0059850215911865234
57,57,[0 0 0],0.0049855709075927734
58,58,[0 0 0],0.005983114242553711
59,59,[1 0 0],0.004987478256225586
60,60,[0 0 0],0.00498652458190918
61,61,[1 0 0],0.0049860477447509766
62,62,[0 0 0],0.005983829498291016
63,63,[0 0 0],0.003990888595581055
64,64,[0 0 0],0.004985332489013672
65,65,[0 0 0],0.004988193511962891
66,66,[0 0 0],0.004985332489013672
67,67,[0 0 0],0.004986763000488281
68,68,[0 0 0],0.005985736846923828
69,69,[0 0 0],0.004984617233276367
70,70,[0 0 0],0.0049877166748046875
71,71,[0 0 0],0.004986763000488281
72,72,[0 0 0],0.005984067916870117
73,73,[0 0 0],0.00498509407043457
74,74,[0 0 0],0.0059850215911865234
75,75,[0 0 0],0.005984067916870117
76,76,[1 1 0],0.004987478256225586
77,77,[0 0 0],0.005982398986816406
78,78,[0 0 0],0.005985736846923828
79,79,[0 0 0],0.004984855651855469
80,80,[1 0 0],0.0059850215911865234
81,81,[0 0 0],0.005983591079711914
82,82,[0 0 0],0.004986763000488281
83,83,[0 1 0],0.005984306335449219
84,84,[0 0 0],0.004986763000488281
85,85,[0 0 0],0.004986763000488281
86,86,[0 0 0],0.0049855709075927734
87,87,[1 0 0],0.0049877166748046875
88,88,[0 1 0],0.0059833526611328125
89,89,[1 0 0],0.006982088088989258
90,90,[0 0 0],0.00498509407043457
91,91,[0 1 1],0.006981849670410156
92,92,[1 0 0],0.004988908767700195
93,93,[0 0 0],0.005983114242553711
94,94,[0 0 2],0.0059833526611328125
95,95,[0 0 0],0.004986286163330078
96,96,[0 0 0],0.005984306335449219
97,97,[0 0 0],0.00498652458190918
98,98,[0 0 0],0.004986763000488281
99,99,[1 0 0],0.00498652458190918
