,iteration,sample,time
0,0,[ 2 10  3  8  9  1  8],0.1008608341217041
1,1,[ 1  9  8  5 10  2 10],0.13196921348571777
2,2,[10  1 10  3 10  1  9],0.0892343521118164
3,3,[ 0 10  4 10  9  1 10],0.06818461418151855
4,4,[ 1  7  8  4 10  2  9],0.09249687194824219
5,5,[ 0 10  4  9 10  0  9],0.05024909973144531
6,6,[ 0  1  5  5 10  2 10],0.04029202461242676
7,7,[10  5  5 10  8  1 10],0.18736624717712402
8,8,[ 4  6  8  7 10  4 10],0.23508429527282715
9,9,[ 1  8  7  5  6  0 10],0.05025196075439453
10,10,[ 0  6  9 10  8  3  9],0.0905146598815918
11,11,[ 1  2  8  5 10  2  9],0.07100605964660645
12,12,[ 2 10  5  9 10  0 10],0.07936835289001465
13,13,[ 8  9  4  8  9  1 10],0.11456298828125
14,14,[ 0  6  8  7 10  0 10],0.04626893997192383
15,15,[ 1  7  3  7 10  1  9],0.08043885231018066
16,16,[ 0  4  9  8  9  0 10],0.040223121643066406
17,17,[ 1  5  9  6 10  1 10],0.06032872200012207
18,18,[ 3  5  3  8 10  1 10],0.09049487113952637
19,19,[ 0  4  6  6 10  0 10],0.04022097587585449
20,20,[ 1  8  4  9 10  0 10],0.06043410301208496
21,21,[ 1  6  7  9 10  0 10],0.07036185264587402
22,22,[ 5  9  3  3  9  0 10],0.06032419204711914
23,23,[ 6  8  4  9 10  0 10],0.1406548023223877
24,24,[ 5  4 10 10  8  3 10],0.1910867691040039
25,25,[ 1  3  8  5 10  1 10],0.05026674270629883
26,26,[ 4  9  6  5 10  0 10],0.08044195175170898
27,27,[ 5  9  7  7  9  0 10],0.09041452407836914
28,28,[ 1  6  7  8 10  1 10],0.09056544303894043
29,29,[ 7 10  3  9 10  0 10],0.1208188533782959
30,30,[ 6 10  5  7 10  0  8],0.1157379150390625
31,31,[ 1  6  7  6  8  2 10],0.055223703384399414
32,32,[ 1  1  8  2 10  1 10],0.04021406173706055
33,33,[ 5  2  8  8 10  2  9],0.1608903408050537
34,34,[ 0  8  5  7 10  2 10],0.07044458389282227
35,35,[ 2  9  7  7 10  2 10],0.12082529067993164
36,36,[1 8 1 8 8 0 8],0.040212154388427734
37,37,[ 2  6  6  4 10  2 10],0.1004948616027832
38,38,[2 5 6 9 9 0 8],0.0804598331451416
39,39,[ 6  9  3  4 10  1 10],0.14067482948303223
40,40,[ 2  4  7 10  9  1 10],0.11059284210205078
41,41,[ 0  8 10 10 10  1 10],0.09046673774719238
42,42,[ 1  5 10 10 10  0 10],0.08041667938232422
43,43,[ 9  9  3  9 10  2 10],0.14068388938903809
44,44,[ 2  3  7  7 10  1  8],0.09050202369689941
45,45,[ 1  9  7  3 10  1 10],0.13088274002075195
46,46,[ 2  3  9  8  9  0 10],0.060353755950927734
47,47,[ 2  9  7  6 10  1 10],0.11054825782775879
48,48,[ 3  5  8  2 10  1  9],0.08839726448059082
49,49,[ 5 10  8  8 10  3  9],0.1829545497894287
50,50,[2 2 8 3 9 2 9],0.050307273864746094
51,51,[ 1  7 10  8  8  1 10],0.12866997718811035
52,52,[ 8 10  6  6  8  1 10],0.2433915138244629
53,53,[ 0  7  9  8 10  2 10],0.08044028282165527
54,54,[ 2  5  8  9 10  2 10],0.14075660705566406
55,55,[ 0  4 10  2 10  1  9],0.04825139045715332
56,56,[ 0  5 10  5 10  3 10],0.06239485740661621
57,57,[2 5 9 8 9 2 9],0.13868355751037598
58,58,[ 3  7  8 10  9  2 10],0.2110304832458496
59,59,[ 1  4  6  3  9  0 10],0.05035996437072754
60,60,[ 6  9  6 10 10  0 10],0.2000894546508789
61,61,[ 3 10  2  9 10  1  9],0.11372232437133789
62,62,[ 1  5  4  7 10  1 10],0.0702970027923584
63,63,[ 1  6  8  7  9  1 10],0.08043456077575684
64,64,[ 2  8  5  9 10  1 10],0.13070034980773926
