,iteration,sample,time
0,0,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],0.040216922760009766
1,1,[0 0 0 0 0 0 0 1 2 0 0 2 3 0 3 0 0 3],0.04221296310424805
2,2,[0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0],0.03815913200378418
3,3,[0 1 0 1 0 0 1 1 0 0 0 2 0 0 1 0 0 0],0.03218722343444824
4,4,[1 0 0 0 0 1 0 0 1 0 0 1 1 0 4 0 1 1],0.05023360252380371
5,5,[0 0 0 1 1 0 0 2 1 0 0 0 1 0 0 0 0 0],0.04027199745178223
6,6,[0 0 0 1 0 0 0 1 0 0 2 1 1 0 0 0 0 0],0.04022502899169922
7,7,[0 0 0 0 0 0 0 1 2 1 0 2 0 0 1 0 1 0],0.04825425148010254
8,8,[0 0 1 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0],0.04026293754577637
9,9,[0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0],0.032166481018066406
10,10,[0 0 0 0 2 0 0 1 0 1 1 1 0 0 0 0 1 1],0.05034828186035156
11,11,[0 0 0 0 0 0 0 0 1 0 0 0 2 0 1 0 0 0],0.04024195671081543
12,12,[0 0 0 0 0 0 1 0 0 0 0 1 1 0 4 0 0 0],0.04831576347351074
13,13,[0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 1 1],0.04226827621459961
14,14,[0 2 0 0 0 1 1 2 2 0 1 2 0 0 2 0 0 0],0.0502934455871582
15,15,[0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0],0.04027962684631348
16,16,[0 1 0 0 0 1 0 0 1 2 0 0 0 0 0 0 0 1],0.05030393600463867
17,17,[0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0],0.04021954536437988
18,18,[0 0 0 0 0 0 0 1 0 0 1 1 2 0 1 0 0 0],0.040196895599365234
19,19,[0 0 0 0 1 0 0 2 0 0 1 0 0 0 3 0 0 0],0.05030488967895508
20,20,[0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 1],0.04021930694580078
21,21,[0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0],0.05035114288330078
22,22,[0 1 1 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0],0.040181636810302734
23,23,[0 0 0 1 0 0 0 0 1 0 1 2 0 1 3 0 0 0],0.050232887268066406
24,24,[0 0 0 0 1 0 0 0 2 0 0 0 1 1 0 0 0 0],0.04029488563537598
25,25,[0 1 0 0 0 0 0 0 2 0 1 1 1 0 0 0 0 0],0.050298213958740234
26,26,[0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0],0.04024004936218262
27,27,[0 1 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0],0.050399065017700195
28,28,[0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 1],0.050340890884399414
29,29,[0 1 0 0 0 0 0 0 2 0 0 1 0 0 2 0 0 0],0.0402219295501709
30,30,[0 0 0 1 0 0 0 2 0 0 0 1 1 0 0 0 1 0],0.05030012130737305
31,31,[1 1 0 0 0 1 0 0 1 0 1 3 0 0 1 0 0 0],0.05023479461669922
32,32,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0],0.04025435447692871
33,33,[0 0 0 0 0 0 0 0 0 1 0 2 1 0 0 0 0 0],0.05029106140136719
34,34,[0 0 0 0 0 0 2 0 1 1 1 0 0 0 1 0 0 0],0.05031561851501465
35,35,[0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0],0.0402064323425293
