,iteration,sample,time
0,0,[ 1  3 10  2  6  5  4  2  9],0.30158114433288574
1,1,[0 5 0 9 1 2 0 5 7],0.06030988693237305
2,2,[ 2  0  3  5  1  7  0 10  6],0.301405668258667
3,3,[8 0 2 0 4 6 0 8 8],0.1004331111907959
4,4,[2 5 0 1 1 5 6 0 2],0.020105361938476562
5,5,[1 0 2 3 6 0 4 0 3],0.01807689666748047
6,6,[ 5 10  5  1  9  2  5  1  1],0.11256170272827148
7,7,[ 1 10  1  5  4  3  3  4  0],0.09848642349243164
8,8,[ 0  4  5  9  2 10  7  2  0],0.08237314224243164
9,9,[ 3  0  9  1  4  6  6 10  2],0.3195204734802246
10,10,[8 1 1 1 1 4 6 1 0],0.05227828025817871
11,11,[ 3  4  6  6  0  7 10  1  3],0.19099736213684082
12,12,[ 5  2  9  1  0  9  4  3 10],0.6632077693939209
13,13,[5 4 2 0 3 5 0 4 6],0.18086576461791992
14,14,[3 0 3 3 0 0 1 4 0],0.020089387893676758
15,15,[8 5 0 0 0 0 4 1 3],0.02008795738220215
16,16,[ 1  0  6  0  6  8  6 10  5],0.16083383560180664
17,17,[ 9  6  9  8  7 10  0  2 10],2.855687379837036
18,18,[2 3 5 3 2 7 7 3 2],0.17074894905090332
19,19,[6 0 7 8 2 7 5 9 0],0.35191941261291504
20,20,[9 0 9 4 5 7 2 5 2],0.3918039798736572
21,21,[ 0  3  2  2  3 10  1  2  5],0.14873290061950684
22,22,[4 0 8 1 2 8 3 0 9],0.12259316444396973
23,23,[0 0 3 6 3 1 1 1 1],0.030150413513183594
24,24,[9 7 3 2 4 0 5 0 7],0.10848593711853027
25,25,[ 6  2  6  7  0  2 10  3  9],0.3137490749359131
26,26,[9 7 5 5 0 2 0 4 3],0.36988282203674316
27,27,[6 0 0 0 5 4 6 5 3],0.04224038124084473
28,28,[0 1 7 5 5 2 0 9 7],0.35161519050598145
29,29,[ 6 10  7  6  0  1  2  8 10],0.44208788871765137
30,30,[9 1 7 6 6 0 0 2 8],0.38170671463012695
31,31,[1 3 8 5 0 8 8 9 5],0.8841016292572021
32,32,[0 3 6 5 3 9 4 8 8],0.6931157112121582
33,33,[ 0 10  1  8  5  0  9  2  0],0.04021000862121582
34,34,[10  3  5  3  7  1  4 10  6],0.6810355186462402
35,35,[0 0 0 2 6 2 4 0 1],0.012079238891601562
36,36,[0 8 1 0 0 8 6 0 3],0.02812027931213379
37,37,[ 0  6 10  1  0  2  6  1  6],0.06026864051818848
38,38,[0 3 0 2 2 8 3 3 1],0.03216242790222168
39,39,[10 10  3  6  4  1  2  3  8],0.7937197685241699
40,40,[5 5 1 0 0 5 8 2 3],0.04034590721130371
41,41,[ 0  2  6  0  5  0  6  0 10],0.03017735481262207
42,42,[9 1 7 4 3 1 3 3 4],0.17881202697753906
43,43,[0 7 6 4 0 9 7 1 0],0.062293052673339844
44,44,[3 5 7 2 0 7 4 9 5],0.5605440139770508
45,45,[2 1 0 1 4 0 3 0 0],0.012052536010742188
46,46,[1 8 0 1 2 6 5 9 8],0.1709883213043213
47,47,[5 4 5 0 8 0 0 1 3],0.05021786689758301
48,48,[5 6 4 9 3 3 3 3 0],0.211073637008667
49,49,[4 0 4 0 2 0 1 5 0],0.030147314071655273
50,50,[8 0 3 4 5 1 3 7 0],0.09052562713623047
51,51,[ 1  1  8  3  1  7 10  9  3],0.33153367042541504
52,52,[ 2  0  2  4  7  5 10  5  2],0.09041833877563477
53,53,[6 7 8 3 6 6 0 8 8],1.8085122108459473
54,54,[2 1 8 9 7 3 7 5 1],0.28125882148742676
55,55,[ 3  8  3  3  0 10 10  1  0],0.08041954040527344
56,56,[1 6 0 1 4 8 3 0 4],0.03839850425720215
57,57,[6 3 0 8 6 6 0 1 0],0.07245945930480957
58,58,[9 0 0 1 7 3 9 2 2],0.06030130386352539
59,59,[ 4 10  4  1  3  9  4  3 10],0.6710138320922852
60,60,[0 1 8 7 1 5 9 0 0],0.042212724685668945
61,61,[ 0  0 10  8  1  3  9  2  4],0.08037829399108887
62,62,[2 4 5 0 7 2 0 0 1],0.050234317779541016
63,63,[8 5 8 0 3 0 3 0 8],0.060317277908325195
64,64,[0 2 4 3 0 1 6 2 5],0.04020404815673828
65,65,[0 3 4 1 4 2 2 4 4],0.05026531219482422
66,66,[ 9  9 10 10  2  7  6  2  2],1.2760980129241943
67,67,[0 9 3 3 4 0 1 6 9],0.08038783073425293
68,68,[10  6  6  8  0  4  2  4  7],1.6781034469604492
69,69,[ 0 10  6  2  1  4  5  5  1],0.16878318786621094
70,70,[0 6 0 0 3 4 4 4 3],0.03215980529785156
71,71,[10  4  9  3  2  8  9  2  3],1.155228614807129
72,72,[7 4 9 5 2 6 8 1 1],0.45264673233032227
73,73,[2 2 6 3 1 0 5 7 0],0.05027270317077637
74,74,[2 2 1 1 4 3 2 5 2],0.05025458335876465
75,75,[3 2 2 1 1 9 1 1 3],0.0904242992401123
76,76,[ 0  4 10  1  0  3  4  3  5],0.08840584754943848
77,77,[2 6 0 2 0 6 4 0 1],0.022106409072875977
78,78,[0 1 1 0 1 0 1 2 0],0.020099878311157227
79,79,[9 4 4 0 2 1 0 5 2],0.12059998512268066
80,80,[2 5 1 4 0 2 3 3 2],0.060304880142211914
81,81,[2 4 0 1 8 2 3 1 1],0.03817176818847656
82,82,[ 4  2  1  0 10  0  1  5  0],0.03223109245300293
83,83,[ 0  1  2  2  2 10  2  1  3],0.06830525398254395
84,84,[ 2  3 10  3  9 10  7  0  2],0.20299220085144043
85,85,[9 2 3 4 9 4 6 6 0],0.22102761268615723
86,86,[1 0 6 1 4 2 2 4 2],0.05026650428771973
87,87,[10  6  0  2  3  2  3  0  9],0.09849047660827637
88,88,[0 0 0 4 5 1 1 8 3],0.042203664779663086
89,89,[ 0  0  3 10  1  3  0  6  3],0.09044075012207031
90,90,[3 1 7 3 7 5 4 3 3],0.19096636772155762
91,91,[ 0  3  9  3  1  3 10  5  7],0.1908588409423828
92,92,[0 1 4 2 0 0 2 1 3],0.03014683723449707
93,93,[ 0  9  1  0  1  4  0  2 10],0.060285329818725586
