,iteration,sample,time
0,0,[0 7 1 0 6 6 3 7],0.03216814994812012
1,1,[0 2 2 1 1 0 1 3],0.010036230087280273
2,2,[0 1 1 8 4 2 2 0],0.028140544891357422
3,3,[5 4 5 7 2 3 0 4],0.11265134811401367
4,4,[10  5  0 10  4  3  0  0],0.07036948204040527
5,5,[ 0  9  8  3 10  8 10  4],0.33165907859802246
6,6,[3 7 7 1 8 8 3 3],0.13063955307006836
7,7,[8 0 0 4 2 2 2 8],0.028119564056396484
8,8,[ 4 10  6  0  2  0  5  5],0.062297821044921875
9,9,[3 2 0 1 0 4 3 1],0.020127058029174805
10,10,[ 2  4 10  4  8  4  9  5],0.4623141288757324
11,11,[10  5  7  2  6  8  0  0],0.30956339836120605
12,12,[3 6 5 0 3 0 6 3],0.0321500301361084
13,13,[ 8  8  0  0  2  3  3 10],0.020093679428100586
14,14,[ 3  2  0  0  1  4 10  2],0.02010798454284668
15,15,[9 1 0 0 1 3 2 4],0.02814316749572754
16,16,[9 0 0 9 4 1 1 2],0.022123098373413086
17,17,[10  6  0  4  2  0  2  0],0.030141115188598633
18,18,[0 0 6 5 4 3 0 0],0.02009272575378418
19,19,[ 7  1  5  7 10  3  0  9],0.21111154556274414
20,20,[7 1 9 0 0 5 0 2],0.030148029327392578
21,21,[1 8 7 2 6 3 3 2],0.12056803703308105
22,22,[ 0  5  2  0  6  4  3 10],0.030138492584228516
23,23,[2 5 0 1 3 6 1 0],0.020097732543945312
24,24,[1 1 2 8 3 1 7 5],0.040221452713012695
25,25,[7 2 1 3 0 1 3 1],0.0402064323425293
26,26,[6 1 4 0 7 1 4 1],0.040236473083496094
27,27,[6 4 6 5 6 0 0 5],0.08038568496704102
28,28,[10  6  3  7  4  1  3  2],0.2311081886291504
29,29,[3 1 9 9 1 2 2 5],0.06027960777282715
30,30,[ 7 10  0  2  5  2  0  4],0.050240516662597656
31,31,[0 0 0 0 0 0 6 0],0.02011704444885254
32,32,[6 4 1 0 5 5 9 6],0.05825042724609375
33,33,[4 0 0 4 0 3 1 8],0.012060403823852539
34,34,[9 1 5 4 1 5 6 1],0.1407458782196045
35,35,[0 5 7 4 0 0 8 6],0.030147314071655273
36,36,[ 9  0 10  1  2  6  1  1],0.08048534393310547
37,37,[ 0  0  0  5 10  0  2  1],0.02015542984008789
38,38,[1 3 3 4 9 1 7 4],0.11051678657531738
39,39,[ 3 10  6  8  9  7  6  1],1.1954877376556396
40,40,[6 4 0 3 6 4 9 0],0.12061619758605957
41,41,[ 5  6  0  9  3  0 10  5],0.10069513320922852
42,42,[0 0 3 2 6 2 4 1],0.02814507484436035
43,43,[ 9 10  0  1  6  0  6  0],0.04221773147583008
44,44,[10  8  3  1  2  2  2  4],0.07032489776611328
45,45,[1 5 1 0 2 3 6 0],0.03014063835144043
46,46,[ 8  2  6 10  7  9  3  1],0.763744592666626
47,47,[2 2 2 3 2 0 1 4],0.020110607147216797
48,48,[0 0 0 0 0 4 0 0],0.02009415626525879
49,49,[2 1 1 2 9 4 0 3],0.05029797554016113
50,50,[2 4 5 0 2 0 0 1],0.02010512351989746
51,51,[2 3 0 1 3 1 8 2],0.0281219482421875
52,52,[1 0 5 6 5 2 1 0],0.042206764221191406
53,53,[1 4 3 1 0 4 2 1],0.03014373779296875
54,54,[6 8 0 3 1 1 6 1],0.0683290958404541
55,55,[7 2 0 9 3 6 0 3],0.10261392593383789
56,56,[3 2 3 5 4 9 5 3],0.22105693817138672
57,57,[0 9 0 8 5 0 2 4],0.030166149139404297
58,58,[8 1 0 0 0 0 0 1],0.020087242126464844
59,59,[ 9 10  7  1  8  6  7 10],0.5130622386932373
60,60,[8 3 1 7 6 1 0 6],0.10045886039733887
61,61,[0 8 0 6 1 1 1 3],0.02010345458984375
62,62,[7 9 4 1 3 3 1 8],0.12062406539916992
63,63,[9 1 0 0 1 0 5 2],0.030200481414794922
64,64,[0 1 2 3 2 8 1 1],0.03013753890991211
65,65,[2 1 9 7 4 4 1 0],0.07433414459228516
66,66,[5 3 1 9 9 2 0 5],0.07627511024475098
67,67,[ 4 10  0 10  8  1  0  5],0.09045028686523438
68,68,[9 7 2 0 0 5 5 6],0.05082893371582031
69,69,[8 0 5 4 9 1 5 8],0.07786226272583008
70,70,[ 7 10  1  7  0  3  6  4],0.14261341094970703
71,71,[5 2 0 0 0 1 0 2],0.020144939422607422
72,72,[ 4  3  0 10 10  3  0  2],0.06028866767883301
73,73,[5 1 3 2 2 0 6 1],0.040227413177490234
74,74,[8 2 2 4 2 4 0 4],0.050241708755493164
75,75,[10  1  1  0  8  0  6  4],0.038164377212524414
76,76,[ 1 10  1  1  0  0  6  5],0.03215742111206055
77,77,[ 8 10  5  4  8  2  3  0],0.6328723430633545
78,78,[0 0 0 6 7 0 0 3],0.020108938217163086
79,79,[2 0 9 4 8 0 4 3],0.060295820236206055
80,80,[5 3 1 1 3 2 6 1],0.05039715766906738
81,81,[10  2  8  8  0  4  1  3],0.15070867538452148
82,82,[1 1 0 0 0 2 0 0],0.020109176635742188
83,83,[1 0 0 1 2 0 0 2],0.02730393409729004
84,84,[0 1 9 1 0 8 0 1],0.022999048233032227
85,85,[1 6 6 1 2 0 4 0],0.030148744583129883
86,86,[2 0 7 0 0 4 6 1],0.030128955841064453
87,87,[0 0 2 1 1 0 2 2],0.028148412704467773
88,88,[0 2 1 5 7 5 8 0],0.05228376388549805
89,89,[9 6 6 1 2 3 0 1],0.1721477508544922
90,90,[2 7 0 2 7 2 0 4],0.029131650924682617
91,91,[7 6 9 1 4 5 6 6],0.2612161636352539
92,92,[ 0  2  2  2  0 10  0  0],0.020108461380004883
93,93,[0 0 0 9 3 0 0 0],0.030146121978759766
94,94,[4 1 1 8 8 3 5 6],0.08038544654846191
95,95,[3 4 8 2 1 9 0 5],0.09039902687072754
96,96,[3 1 1 8 7 7 1 4],0.16084575653076172
97,97,[1 1 0 3 2 0 0 3],0.028136014938354492
98,98,[1 0 4 2 0 2 0 3],0.022113561630249023
99,99,[10  0  0  2  6  1  3  4],0.04022336006164551
