,iteration,sample,time
0,0,[10  0  7  9  3  1  4],0.04017782211303711
1,1,[0 7 7 5 4 0 9],0.04020190238952637
2,2,[ 6  8 10  4 10  7  1],0.1306314468383789
3,3,[2 5 5 3 1 2 4],0.0301663875579834
4,4,[1 1 1 4 2 0 1],0.010061264038085938
5,5,[1 6 0 0 4 6 9],0.05024552345275879
6,6,[9 1 6 1 0 5 4],0.020119905471801758
7,7,[0 2 9 0 3 0 6],0.010089397430419922
8,8,[0 6 9 9 8 7 1],0.050223588943481445
9,9,[5 5 0 1 0 9 6],0.060304880142211914
10,10,[2 0 4 1 8 1 8],0.01006460189819336
11,11,[ 1 10  0  4  3  8 10],0.13076090812683105
12,12,[ 7  6  3  9  1 10  2],0.12047481536865234
13,13,[0 3 0 4 0 3 4],0.020096540451049805
14,14,[0 5 7 0 0 0 2],0.010037422180175781
15,15,[1 9 8 1 3 8 0],0.020108699798583984
16,16,[3 0 0 1 1 0 5],0.020097732543945312
17,17,[10  2  7  3  4  2  8],0.07832598686218262
18,18,[3 1 4 3 3 0 2],0.012082815170288086
19,19,[1 3 6 0 1 1 4],0.018063068389892578
20,20,[ 0 10  0  7  7  1  3],0.04220843315124512
21,21,[3 0 4 4 0 0 5],0.010044574737548828
22,22,[0 5 4 2 2 1 4],0.020116806030273438
23,23,[0 1 9 5 0 6 1],0.020106792449951172
24,24,[0 2 2 0 0 0 2],0.010071277618408203
25,25,[10 10  1  1  5  8  3],0.09845757484436035
26,26,[5 5 0 3 0 7 0],0.022125720977783203
27,27,[1 0 2 0 8 0 5],0.018071413040161133
28,28,[5 4 2 5 4 2 8],0.0924980640411377
29,29,[ 2  5  2  3 10  0  2],0.028171777725219727
30,30,[4 0 0 1 1 8 4],0.02213001251220703
31,31,[5 2 1 0 0 0 0],0.020107030868530273
32,32,[1 7 3 0 1 7 1],0.02010178565979004
33,33,[6 0 3 0 2 1 2],0.010037422180175781
34,34,[10  0  1  5  6  7  5],0.14070463180541992
35,35,[ 3  4 10  7  1  1  6],0.040206193923950195
36,36,[5 7 4 0 4 5 5],0.04020571708679199
37,37,[4 0 0 0 1 3 6],0.020133495330810547
38,38,[3 4 4 2 2 2 1],0.02011728286743164
39,39,[6 6 5 9 7 9 4],0.22096681594848633
40,40,[3 5 4 8 2 0 0],0.020104169845581055
41,41,[1 5 9 9 9 2 3],0.0502629280090332
42,42,[ 0  4  1  9 10  0  0],0.02009105682373047
43,43,[5 2 3 0 5 6 5],0.03012251853942871
44,44,[6 9 7 6 3 2 7],0.12057185173034668
45,45,[4 4 1 1 0 2 0],0.018093585968017578
46,46,[10  0  1  2  9  4  8],0.09246492385864258
47,47,[3 0 1 1 1 7 9],0.030144453048706055
48,48,[6 0 2 6 0 7 1],0.03013896942138672
49,49,[3 6 4 8 4 0 5],0.03818202018737793
50,50,[1 1 4 1 1 1 7],0.022111177444458008
51,51,[0 3 3 7 0 3 0],0.02017354965209961
52,52,[3 6 0 6 5 7 5],0.14068055152893066
53,53,[10  8  1  0  0  9 10],0.06026864051818848
54,54,[8 6 0 5 0 9 6],0.10064864158630371
55,55,[0 0 3 1 7 1 0],0.010040521621704102
56,56,[1 1 2 2 0 2 0],0.020094871520996094
57,57,[4 2 8 7 1 9 7],0.14070701599121094
58,58,[0 0 0 0 3 0 1],0.02010345458984375
59,59,[0 0 2 0 0 8 6],0.02010631561279297
60,60,[ 4  1  0 10  3  3  7],0.07839655876159668
61,61,[ 0 10  2  1  8  8  7],0.052251338958740234
62,62,[0 8 3 1 3 9 0],0.0301363468170166
63,63,[1 6 2 8 5 8 0],0.030146121978759766
64,64,[4 9 5 4 2 1 5],0.06067037582397461
65,65,[4 4 6 5 4 0 1],0.030147790908813477
66,66,[4 3 4 7 2 5 1],0.040238380432128906
67,67,[4 2 4 7 1 1 5],0.0402066707611084
68,68,[0 1 1 1 3 0 2],0.020107030868530273
69,69,[5 2 1 9 9 0 2],0.04018449783325195
70,70,[2 1 3 0 0 1 9],0.02010369300842285
71,71,[ 4  0  5  0  9 10  6],0.04022383689880371
72,72,[3 7 4 9 3 7 1],0.12059402465820312
73,73,[3 3 5 3 0 4 6],0.040199995040893555
74,74,[ 0  9  0  0  0 10  3],0.030148744583129883
75,75,[0 3 0 9 5 7 0],0.030144691467285156
76,76,[ 2  8  3 10  8  7  0],0.09046363830566406
77,77,[ 4  9  2  3  7 10  1],0.0703742504119873
78,78,[7 2 6 1 5 5 4],0.050257205963134766
79,79,[ 5  4  2  7 10 10  4],0.1406261920928955
80,80,[ 2  2  0  4  2 10  0],0.030121564865112305
81,81,[0 5 7 2 2 0 4],0.02008986473083496
82,82,[8 0 8 2 0 4 0],0.02813720703125
83,83,[0 3 0 4 8 3 6],0.04017448425292969
84,84,[ 4  7  0  0  0  7 10],0.050276994705200195
85,85,[9 3 0 2 4 8 6],0.11056303977966309
86,86,[2 0 1 2 0 3 4],0.02213454246520996
87,87,[ 6  3  0  9 10  1  7],0.12064623832702637
88,88,[1 4 5 8 1 8 5],0.050234317779541016
89,89,[1 1 4 5 4 1 2],0.028115034103393555
90,90,[5 1 1 6 0 2 5],0.05225253105163574
91,91,[3 7 4 0 0 8 0],0.028146028518676758
92,92,[1 1 0 3 1 2 4],0.022121906280517578
93,93,[ 1  3 10  3  0  2  1],0.028111696243286133
94,94,[0 0 0 1 0 2 1],0.02213144302368164
95,95,[2 6 1 1 0 9 3],0.04017925262451172
96,96,[2 2 2 4 7 0 1],0.02831411361694336
97,97,[0 2 6 5 1 1 3],0.022133588790893555
98,98,[2 0 0 1 1 2 0],0.020102500915527344
99,99,[7 2 2 1 1 7 2],0.030144929885864258
