,iteration,sample,time
0,0,[ 8  7  2  9  0 10  0  1  2],0.12859725952148438
1,1,[8 0 6 3 2 9 2 2 4],0.11253571510314941
2,2,[5 1 9 6 9 5 1 2 0],0.08816289901733398
3,3,[6 3 2 3 5 9 3 2 2],0.08236384391784668
4,4,[ 5  5 10  8  9  1  1  3  2],0.9847180843353271
5,5,[2 1 1 5 6 9 2 7 7],0.15102171897888184
6,6,[9 2 3 9 1 2 0 0 2],0.06028270721435547
7,7,[ 2  1  4  1  3 10  2  6  2],0.10052061080932617
8,8,[ 0  4  5  1  8  5  6  2 10],0.3215067386627197
9,9,[0 2 0 2 8 5 2 3 2],0.04020285606384277
10,10,[10  4  1  8  0  9  0  5  4],0.2514073848724365
11,11,[2 1 1 2 7 7 2 3 6],0.10044288635253906
12,12,[ 9 10  0 10  0  9  3  5  1],0.2612316608428955
13,13,[4 4 3 6 8 4 0 2 5],0.1808016300201416
14,14,[6 3 1 0 2 9 5 2 7],0.16077089309692383
15,15,[3 0 4 4 4 5 0 8 4],0.13059782981872559
16,16,[ 0  5  5  1 10  9  8  2  5],0.25145983695983887
17,17,[1 0 1 4 7 9 0 0 4],0.0200958251953125
18,18,[1 3 3 1 2 6 2 1 0],0.03015446662902832
19,19,[9 4 1 0 2 9 3 2 1],0.1306321620941162
20,20,[2 1 8 9 7 1 0 1 3],0.15077662467956543
21,21,[ 5  3  9  8 10  4  1  2  0],0.17924141883850098
22,22,[6 0 6 2 2 8 2 1 2],0.03216147422790527
23,23,[10  1  0  8  1  7  1  9  5],0.23911547660827637
24,24,[2 1 0 5 6 6 0 0 4],0.02010965347290039
25,25,[10  7  3  0  0  9  5  1  1],0.14291143417358398
26,26,[4 4 8 5 1 8 2 0 4],0.12861132621765137
27,27,[5 2 3 6 5 0 0 5 6],0.09239888191223145
28,28,[0 0 0 6 6 9 1 0 5],0.02009129524230957
29,29,[ 1  2  6  4 10  3  0  1  0],0.030144453048706055
30,30,[3 1 1 4 4 6 0 0 1],0.02008652687072754
31,31,[9 3 6 3 0 5 1 2 2],0.12085270881652832
32,32,[5 0 6 3 2 5 0 0 1],0.02010655403137207
33,33,[10  0  7 10  5  2  0  0  1],0.05024552345275879
34,34,[8 0 1 4 3 6 1 4 4],0.07033777236938477
35,35,[ 5  2  1  5  4 10  2  5  1],0.07035374641418457
36,36,[7 4 2 1 7 6 6 1 4],0.14069414138793945
37,37,[0 8 3 3 8 2 3 1 3],0.06027722358703613
38,38,[5 1 6 2 6 4 1 0 1],0.0503079891204834
39,39,[ 4  5  9  1 10  3  1  0  0],0.050245046615600586
40,40,[0 4 4 0 9 6 4 1 2],0.058292388916015625
41,41,[3 1 7 3 5 6 0 3 2],0.06230735778808594
42,42,[ 8  3 10  3  0  6  4  3  3],0.2914309501647949
43,43,[1 2 7 0 3 9 7 0 5],0.05827069282531738
