,iteration,sample,time
0,0,[1 1],0.0
1,1,[0 0],0.01813483238220215
2,2,[0 0],0.012066841125488281
3,3,[0 1],0.010081291198730469
4,4,[0 0],0.010046005249023438
5,5,[0 1],0.0180819034576416
6,6,[1 1],0.01213383674621582
7,7,[1 1],0.010047435760498047
8,8,[0 1],0.010074853897094727
9,9,[0 1],0.018095016479492188
10,10,[0 1],0.012061119079589844
11,11,[0 0],0.010068655014038086
12,12,[1 1],0.010044336318969727
13,13,[1 1],0.01808762550354004
14,14,[0 0],0.012126445770263672
15,15,[0 0],0.010047197341918945
16,16,[1 0],0.010091781616210938
17,17,[0 0],0.020121097564697266
18,18,[0 1],0.010047674179077148
19,19,[0 1],0.010097265243530273
20,20,[0 0],0.018115758895874023
21,21,[0 0],0.012068986892700195
22,22,[0 0],0.010088920593261719
23,23,[0 0],0.020113229751586914
24,24,[0 0],0.010036468505859375
25,25,[0 0],0.010073423385620117
26,26,[1 0],0.020119190216064453
27,27,[0 1],0.010042667388916016
28,28,[0 0],0.0180816650390625
29,29,[0 0],0.01210927963256836
30,30,[0 0],0.010058879852294922
31,31,[0 0],0.01813340187072754
32,32,[0 1],0.012101888656616211
33,33,[1 1],0.018103361129760742
34,34,[0 2],0.012074947357177734
35,35,[0 0],0.018098831176757812
36,36,[0 0],0.012117385864257812
37,37,[0 0],0.018116474151611328
38,38,[0 0],0.012076377868652344
39,39,[1 0],0.01811838150024414
40,40,[0 0],0.012079238891601562
41,41,[0 0],0.010040760040283203
42,42,[0 2],0.020103931427001953
43,43,[0 0],0.010093927383422852
44,44,[0 1],0.020142555236816406
45,45,[0 0],0.010050296783447266
46,46,[0 0],0.020420551300048828
47,47,[1 1],0.018098115921020508
48,48,[1 0],0.012078285217285156
49,49,[0 1],0.02019047737121582
50,50,[0 0],0.010044097900390625
51,51,[0 0],0.02013564109802246
52,52,[0 1],0.018099546432495117
53,53,[0 0],0.012075424194335938
54,54,[0 0],0.020111083984375
55,55,[0 0],0.01004338264465332
56,56,[0 1],0.0201263427734375
57,57,[0 0],0.01812267303466797
58,58,[0 2],0.012102842330932617
59,59,[0 1],0.020108699798583984
60,60,[0 0],0.02012944221496582
61,61,[1 2],0.018138647079467773
62,62,[0 0],0.012069225311279297
63,63,[0 0],0.02014446258544922
64,64,[0 0],0.010068178176879883
65,65,[0 0],0.020106077194213867
66,66,[0 0],0.020117998123168945
67,67,[0 0],0.01810431480407715
68,68,[0 0],0.01230001449584961
69,69,[1 0],0.02011847496032715
70,70,[0 0],0.01810312271118164
71,71,[1 1],0.01208043098449707
72,72,[1 1],0.02011561393737793
73,73,[0 1],0.020168066024780273
74,74,[0 0],0.02014923095703125
75,75,[0 1],0.02011871337890625
76,76,[0 1],0.018094778060913086
77,77,[0 0],0.012062311172485352
78,78,[0 0],0.02010631561279297
79,79,[0 1],0.02016305923461914
80,80,[0 1],0.02011275291442871
81,81,[0 3],0.02011895179748535
82,82,[1 1],0.018091440200805664
83,83,[0 0],0.012109756469726562
84,84,[0 0],0.02015089988708496
85,85,[0 1],0.020143985748291016
86,86,[0 2],0.020112991333007812
87,87,[0 1],0.02011728286743164
88,88,[0 0],0.02011895179748535
89,89,[0 2],0.02016425132751465
90,90,[0 0],0.020128726959228516
91,91,[0 2],0.020134449005126953
92,92,[0 0],0.010044336318969727
93,93,[0 1],0.020137310028076172
94,94,[1 0],0.020107507705688477
95,95,[0 1],0.02014756202697754
96,96,[1 0],0.02021479606628418
97,97,[0 0],0.020116567611694336
98,98,[0 0],0.02011418342590332
99,99,[0 1],0.020110130310058594
