,iteration,sample,time
0,0,[5 3 0 2 4 6 5],0.030141115188598633
1,1,[ 1  5  9 10  9  7  4],0.361891508102417
2,2,[ 3  1  4  6  0  2 10],0.03821563720703125
3,3,[ 5  4  1  3  0 10  3],0.04252028465270996
4,4,[9 2 6 0 5 1 9],0.048198699951171875
5,5,[0 0 4 1 1 5 5],0.02212810516357422
6,6,[ 1  2  5  1 10  0 10],0.05029916763305664
7,7,[5 1 8 3 9 0 9],0.05024075508117676
8,8,[1 9 8 0 9 0 8],0.04031062126159668
9,9,[ 1  5  5  4  1 10  2],0.05027604103088379
10,10,[ 1  0  6  0  3  2 10],0.02843308448791504
11,11,[9 0 2 5 0 1 8],0.030173540115356445
12,12,[ 1  2  5  3  9  6 10],0.07236337661743164
13,13,[ 1  7  9 10  8  5  0],0.19102859497070312
14,14,[10  8  3  9  1  1  9],0.12059807777404785
15,15,[ 0  5 10  7  2  7  1],0.09045243263244629
16,16,[1 1 2 1 5 7 8],0.040203094482421875
17,17,[0 3 5 5 1 6 1],0.030205726623535156
18,18,[ 5  2  1  5  8  6 10],0.07037687301635742
19,19,[ 0  1 10  2  6 10  4],0.050310373306274414
20,20,[ 2  1  8  7  0 10  8],0.0401914119720459
21,21,[ 4 10  6  4  3  2  6],0.12067866325378418
22,22,[ 2  7  7 10  8  5  3],0.2110898494720459
23,23,[2 9 3 4 0 7 9],0.0502932071685791
24,24,[ 0  5  8  1  0 10  8],0.030400991439819336
25,25,[1 0 4 1 1 0 3],0.030159473419189453
26,26,[4 3 6 5 9 5 7],0.14069533348083496
27,27,[0 3 1 8 2 3 5],0.03019118309020996
28,28,[ 8  5  2  0 10  2  9],0.0905146598815918
29,29,[5 3 5 8 7 7 0],0.18091988563537598
30,30,[0 8 5 4 7 6 2],0.07846617698669434
31,31,[9 2 7 0 0 4 5],0.03242945671081543
32,32,[1 7 6 0 3 2 9],0.0401914119720459
33,33,[2 2 4 8 0 7 3],0.040204763412475586
34,34,[0 2 2 3 2 1 5],0.020089387893676758
35,35,[ 0  0  6  6  8  5 10],0.050333499908447266
36,36,[ 2  2  1  8  1  3 10],0.04041767120361328
37,37,[ 4  3 10 10  1 10  7],0.0907900333404541
38,38,[2 0 8 6 6 4 6],0.05024290084838867
39,39,[ 8  2  1 10  2  0 10],0.0583643913269043
40,40,[ 2  3 10  8  7  3  0],0.17061853408813477
41,41,[2 0 4 8 2 1 5],0.032259225845336914
42,42,[ 2  6  1  2  2  0 10],0.04319953918457031
43,43,[ 4  4  6  9  0  1 10],0.05523371696472168
44,44,[ 2  2  4  0  6  7 10],0.03223752975463867
45,45,[4 0 2 9 6 2 6],0.06030774116516113
46,46,[1 2 6 0 1 9 7],0.03021097183227539
47,47,[1 1 1 0 2 9 9],0.04018664360046387
48,48,[0 5 9 4 2 9 9],0.05025339126586914
49,49,[ 5  5  7 10  0  0  7],0.06031084060668945
50,50,[ 1  4  1  0  8 10  9],0.04019021987915039
51,51,[ 2 10  0  7  9  8  0],0.10050535202026367
52,52,[5 1 7 8 4 2 4],0.08849549293518066
53,53,[5 3 8 5 3 8 5],0.07336926460266113
54,54,[4 0 5 3 3 5 4],0.03917407989501953
55,55,[ 0  4  6  7 10  9 10],0.0904843807220459
56,56,[ 2  7  9  0  5 10  8],0.07039427757263184
57,57,[2 0 5 5 2 5 2],0.04020047187805176
58,58,[ 8  0  3 10  0  3 10],0.040231943130493164
59,59,[ 7  7  2  8 10  0  0],0.09048032760620117
60,60,[ 1  3  4  9  5  6 10],0.07035994529724121
61,61,[ 0  5  2  3  1 10  5],0.04026913642883301
62,62,[ 0  0  5  2  1  0 10],0.03013896942138672
63,63,[ 5  4  0  0  6 10  9],0.05024242401123047
64,64,[9 0 9 1 4 2 8],0.05030226707458496
65,65,[ 3  7  0  0  3  2 10],0.03822612762451172
66,66,[ 5  2  4  2  7  5 10],0.07251286506652832
67,67,[2 0 2 4 7 6 6],0.05022716522216797
68,68,[ 3  1  7  0 10  3  9],0.048264503479003906
69,69,[2 0 5 7 2 3 2],0.032193660736083984
70,70,[9 4 3 5 0 4 9],0.06847119331359863
71,71,[5 3 7 5 1 5 9],0.060294151306152344
72,72,[4 0 8 1 2 6 4],0.042411088943481445
73,73,[2 1 5 7 1 2 6],0.04023241996765137
74,74,[3 4 6 4 5 0 9],0.05840110778808594
75,75,[2 4 7 4 0 5 9],0.04023146629333496
76,76,[ 1  0 10  0  1  4  6],0.03218340873718262
77,77,[0 6 8 7 4 6 8],0.08037185668945312
78,78,[9 0 9 0 0 5 5],0.030176639556884766
79,79,[ 7  1  8 10  9  3  6],0.16082215309143066
80,80,[ 0  3  9  1  3 10  7],0.048334360122680664
81,81,[ 1 10  3  1  1  5  5],0.052263498306274414
82,82,[7 9 9 6 8 3 8],0.3216431140899658
83,83,[4 4 1 8 5 0 0],0.07846403121948242
84,84,[3 8 4 7 2 3 3],0.08243680000305176
85,85,[7 4 2 4 2 3 2],0.07036423683166504
86,86,[1 2 3 3 8 6 9],0.05028963088989258
87,87,[2 6 3 1 1 8 5],0.05031538009643555
88,88,[ 2  2  7  9  0  0 10],0.04023241996765137
89,89,[ 2  7  2 10  4  3  6],0.11052823066711426
90,90,[0 4 7 6 1 6 6],0.05032515525817871
91,91,[ 3  1 10  9  4  1  3],0.07039880752563477
92,92,[1 9 4 7 2 1 4],0.05829262733459473
93,93,[ 4  3  3  2  9 10  3],0.12268209457397461
94,94,[5 1 6 0 3 3 7],0.040255069732666016
95,95,[ 0  1  1 10  0  1  8],0.03015756607055664
96,96,[ 0  0  5  1  3  4 10],0.03816342353820801
97,97,[1 2 2 2 8 1 7],0.04836463928222656
98,98,[ 0  0  2 10  3  7  2],0.03412675857543945
99,99,[9 3 0 2 4 0 8],0.06041264533996582
