,iteration,sample,time
0,0,[0 0 1 0 3 0 0 0 0],0.020137548446655273
1,1,[1 0 0 0 0 0 0 0 0],0.030200481414794922
2,2,[0 0 0 0 0 0 0 0 0],0.020107030868530273
3,3,[0 0 1 1 0 0 0 0 0],0.02812504768371582
4,4,[0 1 0 1 0 0 0 1 0],0.022114992141723633
5,5,[0 0 0 0 0 0 0 0 0],0.02017831802368164
6,6,[0 0 0 0 0 0 0 0 0],0.03015303611755371
7,7,[1 0 1 0 0 0 0 0 0],0.020112037658691406
8,8,[0 0 0 0 0 0 0 0 0],0.028145551681518555
9,9,[0 0 1 0 0 0 0 0 1],0.02215409278869629
10,10,[0 0 0 0 0 0 0 0 0],0.02812504768371582
11,11,[1 0 0 0 0 0 0 0 0],0.022119522094726562
12,12,[0 2 1 2 1 0 1 1 2],0.03015899658203125
13,13,[0 0 1 0 0 0 2 0 0],0.020134925842285156
14,14,[0 0 0 0 1 0 0 0 1],0.030143260955810547
15,15,[0 0 0 0 0 0 1 3 0],0.028176307678222656
16,16,[0 0 0 0 0 0 0 0 1],0.022139310836791992
17,17,[0 0 0 0 0 0 0 0 0],0.028178691864013672
18,18,[0 0 0 0 0 0 0 0 0],0.022132396697998047
19,19,[0 0 0 0 1 0 0 1 0],0.030170917510986328
20,20,[2 0 0 0 0 0 1 0 0],0.028123140335083008
21,21,[0 0 0 0 0 0 0 0 0],0.022157669067382812
22,22,[0 0 0 0 0 0 0 0 0],0.02814507484436035
23,23,[0 1 0 0 1 0 0 0 0],0.022128582000732422
24,24,[0 0 0 0 0 0 0 0 0],0.03016805648803711
25,25,[0 0 0 0 0 0 0 0 0],0.030200481414794922
26,26,[0 0 0 0 0 0 0 0 0],0.02017378807067871
27,27,[0 0 0 0 0 0 0 0 0],0.03013014793395996
28,28,[0 0 0 0 0 0 0 0 0],0.028180837631225586
29,29,[0 0 0 0 0 0 0 0 0],0.022182464599609375
30,30,[0 0 0 0 0 0 0 0 0],0.030163049697875977
31,31,[1 0 0 0 0 1 0 0 0],0.030178070068359375
32,32,[0 0 0 0 0 0 0 0 0],0.028161048889160156
33,33,[0 0 0 0 0 1 1 0 0],0.022115468978881836
34,34,[0 0 1 0 0 0 0 0 0],0.034398555755615234
35,35,[1 0 0 0 0 0 0 0 0],0.026134252548217773
36,36,[0 1 0 0 0 0 0 1 0],0.02817845344543457
37,37,[0 1 1 0 0 0 0 0 0],0.03016519546508789
38,38,[0 0 0 0 0 0 0 0 0],0.022135019302368164
