,iteration,sample,time
0,0,[ 2 10  7  0 10  3],0.020098447799682617
1,1,[ 8 10 10  0 10  4],0.04025387763977051
2,2,[ 2 10 10  0  8  1],0.028147220611572266
3,3,[ 1 10  9  1  8  2],0.022124767303466797
4,4,[ 5 10  8  5 10  2],0.04027152061462402
5,5,[10 10  9  7 10  4],0.12056970596313477
6,6,[ 4 10 10  2 10  2],0.04047822952270508
7,7,[ 6 10  8  9 10  2],0.12059330940246582
8,8,[ 6 10 10  0  7  1],0.038208723068237305
9,9,[ 8  8 10  3 10  2],0.08045768737792969
10,10,[ 6 10 10  0  9  3],0.04226350784301758
11,11,[ 3 10 10  0  8  4],0.030146121978759766
12,12,[ 3  8 10  1  7  1],0.030213594436645508
13,13,[ 4 10 10  5 10  2],0.058241844177246094
14,14,[ 3 10  9  7  9  1],0.062337636947631836
15,15,[ 2 10 10 10  9  2],0.0502474308013916
16,16,[ 5  7 10  1 10  1],0.04026055335998535
17,17,[ 5 10  9  6  9  2],0.05828452110290527
18,18,[ 5  9  9  3 10  4],0.07269692420959473
19,19,[ 8 10  6  1  8  2],0.050295114517211914
20,20,[ 6  8 10  1  9  4],0.048295021057128906
21,21,[ 8 10 10  8  9  2],0.062300920486450195
22,22,[ 4 10  9  9  9  1],0.10059070587158203
23,23,[7 9 9 1 9 2],0.0402064323425293
24,24,[ 5  9 10  0 10  3],0.040189266204833984
25,25,[ 4 10 10 10 10  0],0.04023575782775879
26,26,[6 9 9 1 9 3],0.04022216796875
27,27,[ 6 10  9  0  8  2],0.030423641204833984
28,28,[ 4 10  9  2  9  4],0.0503082275390625
29,29,[ 5  9 10  1 10  1],0.03816509246826172
30,30,[ 3  9  8  6 10  3],0.062345027923583984
31,31,[ 6 10  8  1  9  4],0.050279855728149414
32,32,[ 5  9 10  6 10  2],0.0603334903717041
33,33,[ 7  9 10  3 10  2],0.08844947814941406
34,34,[ 2 10 10  0 10  4],0.03214764595031738
35,35,[ 6 10 10  7 10  1],0.0502934455871582
36,36,[ 4 10  8  2 10  1],0.04024696350097656
37,37,[ 4  9 10  0 10  5],0.0301663875579834
38,38,[ 2 10 10  2 10  3],0.04021430015563965
39,39,[ 5 10 10  3  8  0],0.04428243637084961
40,40,[ 4 10 10  1  8  3],0.046224117279052734
41,41,[ 5 10 10  0  8  3],0.038202762603759766
42,42,[ 5 10  9  5  9  2],0.052316904067993164
43,43,[ 5 10  8  9 10  1],0.07029557228088379
44,44,[ 5  9 10  1 10  3],0.050356149673461914
45,45,[ 4  9 10  1 10  5],0.04021430015563965
46,46,[ 7 10 10  1 10  4],0.05833625793457031
47,47,[ 6  9 10  0  8  2],0.032187700271606445
48,48,[ 6  8  8  3 10  1],0.05833745002746582
49,49,[ 6  9 10  3 10  3],0.06234431266784668
50,50,[ 6  8 10  2  8  2],0.03826737403869629
51,51,[ 6 10 10  2 10  3],0.05231738090515137
52,52,[ 3  7 10  1 10  3],0.04828166961669922
53,53,[ 4 10  9  0 10  2],0.032224178314208984
54,54,[ 4 10 10  3  8  1],0.04023408889770508
55,55,[ 7 10 10  1  9  7],0.07037067413330078
56,56,[ 4 10 10  6 10  0],0.03817152976989746
57,57,[ 0  7 10  0 10  4],0.030192136764526367
58,58,[ 7  9  8  0 10  1],0.0502779483795166
59,59,[ 3 10 10  7 10  3],0.07242536544799805
60,60,[ 5  9  8  2 10  1],0.06031966209411621
61,61,[8 9 9 1 9 3],0.05027294158935547
62,62,[ 2 10 10  4 10  2],0.04020500183105469
63,63,[ 6 10  9  3 10  1],0.0503079891204834
64,64,[ 4 10  9  0  8  3],0.04018735885620117
65,65,[ 5  4 10  3  8  3],0.05024862289428711
66,66,[10  9 10  8  9  3],0.1408531665802002
67,67,[ 2 10 10  0  7  3],0.03017568588256836
68,68,[ 6 10 10  7 10  5],0.10050654411315918
69,69,[ 8  7 10  3 10  2],0.080413818359375
70,70,[ 3  6 10  0  7  2],0.030163288116455078
71,71,[10 10  9  1 10  3],0.07038664817810059
72,72,[ 3 10 10  1  9  4],0.0502927303314209
73,73,[ 3  7 10  1  9  6],0.05834650993347168
74,74,[ 9 10  9  9  8  1],0.08244919776916504
75,75,[ 5 10 10  4 10  2],0.060343027114868164
76,76,[ 3  9 10  0  9  3],0.04026961326599121
77,77,[ 4  9  7  2 10  3],0.05030512809753418
78,78,[ 9  9 10  1 10  6],0.10049295425415039
79,79,[ 1  8  9  7 10  1],0.06028175354003906
80,80,[ 3  9 10  5  8  3],0.060515642166137695
81,81,[ 1 10 10  0 10  0],0.030144453048706055
82,82,[ 5  8 10  2  9  5],0.050298213958740234
83,83,[ 5  9 10  0  9  6],0.0400853157043457
84,84,[ 4 10 10  0 10  1],0.04024767875671387
85,85,[ 8  9  9  2 10  1],0.05027461051940918
86,86,[ 4  9 10  8 10  0],0.06031656265258789
87,87,[ 8 10 10  3  7  1],0.08036160469055176
88,88,[ 4  8 10  1  8  2],0.04833483695983887
89,89,[ 8  9 10  0 10  5],0.05228018760681152
90,90,[ 4 10 10  4 10  2],0.06032133102416992
91,91,[ 5 10 10 10  8  1],0.07036471366882324
92,92,[ 7  8  9  4 10  2],0.0905008316040039
93,93,[ 9 10 10  1 10  7],0.08040642738342285
94,94,[ 7  9 10  0  8  0],0.040227651596069336
95,95,[ 0  9 10  0 10  3],0.030170679092407227
96,96,[ 9 10  8  7 10  1],0.0885469913482666
97,97,[ 7 10  9  3  9  5],0.08237385749816895
98,98,[ 7 10 10  1  9  5],0.07032418251037598
99,99,[ 2 10  9  6 10  2],0.06040072441101074
