,iteration,sample,time
0,0,[ 0 10 10],0.010087966918945312
1,1,[ 0  9 10],0.010046958923339844
2,2,[0 7 8],0.020109891891479492
3,3,[ 1 10 10],0.010072946548461914
4,4,[ 1  5 10],0.018095016479492188
5,5,[ 1 10  9],0.012088775634765625
6,6,[1 9 9],0.010122537612915039
7,7,[ 0  7 10],0.01809096336364746
8,8,[ 1  7 10],0.012058496475219727
9,9,[ 0  9 10],0.010051965713500977
10,10,[ 3 10  9],0.020107269287109375
11,11,[ 0 10 10],0.010041475296020508
12,12,[ 1 10  9],0.020138025283813477
13,13,[ 0  8 10],0.010085344314575195
14,14,[0 9 9],0.010039091110229492
15,15,[ 0  9 10],0.0201265811920166
16,16,[ 0  6 10],0.018115758895874023
17,17,[ 0 10 10],0.01215052604675293
18,18,[ 1 10 10],0.01808619499206543
19,19,[ 1  9 10],0.012064218521118164
20,20,[ 2  7 10],0.018107175827026367
21,21,[ 0 10 10],0.012116670608520508
22,22,[ 0  8 10],0.018070220947265625
23,23,[ 2 10 10],0.012056112289428711
24,24,[ 0  9 10],0.020380258560180664
25,25,[ 2  7 10],0.010064840316772461
26,26,[ 2  8 10],0.020106077194213867
27,27,[ 1 10 10],0.018108844757080078
28,28,[2 6 9],0.012064456939697266
29,29,[3 9 9],0.020106077194213867
30,30,[1 9 8],0.018137693405151367
31,31,[ 4 10  9],0.012092828750610352
32,32,[ 1 10  8],0.020147085189819336
33,33,[ 1  9 10],0.010032415390014648
34,34,[ 1 10 10],0.02011895179748535
35,35,[ 1 10 10],0.020111799240112305
36,36,[ 0  9 10],0.010056734085083008
37,37,[ 2 10 10],0.020081758499145508
38,38,[ 0 10 10],0.020132780075073242
39,39,[ 1 10 10],0.01810908317565918
40,40,[ 1  9 10],0.012070894241333008
41,41,[ 0 10 10],0.020130395889282227
42,42,[ 1  8 10],0.020122766494750977
43,43,[0 8 9],0.010061264038085938
44,44,[ 3 10 10],0.020118236541748047
45,45,[0 9 9],0.02012181282043457
46,46,[ 1  8 10],0.020099163055419922
47,47,[2 8 9],0.01809406280517578
48,48,[0 8 8],0.01206660270690918
49,49,[ 1  9 10],0.020368576049804688
50,50,[ 2  7 10],0.020135164260864258
51,51,[1 9 9],0.020133256912231445
52,52,[ 1  2 10],0.020119428634643555
53,53,[ 1  9 10],0.018119335174560547
54,54,[ 1  7 10],0.012081146240234375
55,55,[ 1  8 10],0.020128965377807617
56,56,[ 1  6 10],0.020365238189697266
57,57,[ 0 10  8],0.020484209060668945
58,58,[ 2  8 10],0.020106077194213867
59,59,[ 1 10 10],0.020105838775634766
60,60,[ 1  9 10],0.018077850341796875
61,61,[ 3 10 10],0.020116567611694336
62,62,[2 9 9],0.020135164260864258
63,63,[0 8 9],0.020104646682739258
64,64,[ 2 10 10],0.020116329193115234
65,65,[ 2  8 10],0.020119667053222656
66,66,[ 1 10 10],0.020151376724243164
67,67,[1 4 9],0.020289897918701172
68,68,[ 1  8 10],0.01994609832763672
69,69,[1 9 9],0.012143850326538086
70,70,[1 9 9],0.02010345458984375
71,71,[ 1 10 10],0.020084142684936523
72,72,[ 1 10 10],0.020165681838989258
73,73,[ 1  8 10],0.020131826400756836
74,74,[ 0  8 10],0.020119667053222656
75,75,[ 0  8 10],0.020113706588745117
76,76,[ 1  7 10],0.020122528076171875
77,77,[ 1 10 10],0.020116090774536133
78,78,[ 1 10 10],0.02622532844543457
79,79,[ 1 10 10],0.021976470947265625
80,80,[ 2  7 10],0.020094633102416992
81,81,[ 3 10 10],0.020125150680541992
82,82,[0 9 8],0.022136449813842773
83,83,[ 3 10 10],0.0201418399810791
84,84,[ 3  7 10],0.020104169845581055
85,85,[ 1  9 10],0.020116329193115234
86,86,[ 1 10 10],0.02818012237548828
87,87,[ 0 10  9],0.022358179092407227
88,88,[ 2  8 10],0.02094292640686035
89,89,[1 7 9],0.01908421516418457
90,90,[ 1  9 10],0.020101308822631836
91,91,[ 0  7 10],0.02008843421936035
92,92,[ 1 10 10],0.02820587158203125
93,93,[ 5  9 10],0.02212238311767578
94,94,[ 4 10 10],0.020121097564697266
95,95,[ 0 10  9],0.02010369300842285
96,96,[ 0 10  9],0.03017139434814453
97,97,[ 0 10  9],0.022333621978759766
98,98,[2 9 9],0.018023967742919922
99,99,[ 2  9 10],0.02813124656677246
