,iteration,sample,time
0,0,[0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0],0.033666133880615234
1,1,[0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0],0.04686617851257324
2,2,[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0],0.03977799415588379
3,3,[0 1 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0],0.04016423225402832
4,4,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.0402064323425293
5,5,[0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0],0.04020953178405762
6,6,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.03823685646057129
7,7,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.032274484634399414
8,8,[0 1 0 1 0 0 1 0 1 0 1 0 0 0 0 0 1],0.05025911331176758
9,9,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0],0.040207624435424805
10,10,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.038249969482421875
11,11,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.03224992752075195
12,12,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.040233612060546875
13,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.040199995040893555
14,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.040205955505371094
15,15,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.0401759147644043
16,16,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.0402834415435791
17,17,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.04022502899169922
18,18,[0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 0 0],0.04825735092163086
19,19,[0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0],0.04224658012390137
20,20,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.03816795349121094
21,21,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.032233238220214844
22,22,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.040238142013549805
23,23,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0.04824638366699219
24,24,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.04224085807800293
25,25,[0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0],0.040216922760009766
26,26,[1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0],0.0403285026550293
27,27,[0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2],0.048255205154418945
28,28,[3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.04258108139038086
29,29,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.040177345275878906
30,30,[0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1],0.04020404815673828
31,31,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.050344228744506836
32,32,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.040235042572021484
33,33,[0 0 0 0 0 0 0 0 0 1 2 1 0 0 0 0 0],0.040223121643066406
34,34,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.04821157455444336
35,35,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0],0.042299747467041016
36,36,[0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0],0.04023122787475586
37,37,[0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0],0.048241615295410156
38,38,[0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0],0.04226279258728027
39,39,[0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0],0.04022717475891113
40,40,[0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0],0.05036330223083496
41,41,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.04022789001464844
42,42,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.04830145835876465
43,43,[0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1],0.04246711730957031
44,44,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0],0.050309181213378906
45,45,[0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0],0.04021596908569336
46,46,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.0502476692199707
47,47,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.04022717475891113
48,48,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.048219919204711914
49,49,[0 2 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0],0.042345285415649414
50,50,[0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],0.050334930419921875
51,51,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],0.040241241455078125
52,52,[0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0],0.05026412010192871
53,53,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.048288583755493164
54,54,[0 0 0 0 1 0 0 0 2 0 0 1 1 1 0 1 1],0.06042361259460449
55,55,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0],0.04227089881896973
56,56,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],0.05024147033691406
57,57,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.040223121643066406
58,58,[0 0 0 0 1 0 0 0 0 0 3 0 1 0 0 0 0],0.058342695236206055
59,59,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],0.04228329658508301
60,60,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],0.05023479461669922
61,61,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.04022622108459473
62,62,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.050301551818847656
63,63,[0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0],0.05060696601867676
64,64,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.048293113708496094
65,65,[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0],0.042192935943603516
66,66,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],0.0502474308013916
67,67,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.0402226448059082
68,68,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.050324201583862305
69,69,[0 0 0 2 0 0 0 0 1 0 0 0 0 1 0 0 0],0.05028557777404785
70,70,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.05025315284729004
71,71,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.05025029182434082
72,72,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0],0.05055856704711914
73,73,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.048212289810180664
74,74,[1 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 1],0.05232858657836914
75,75,[0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0],0.05027627944946289
76,76,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],0.048316001892089844
77,77,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],0.05025768280029297
78,78,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0],0.042229652404785156
79,79,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0],0.0502772331237793
80,80,[0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 2 0],0.05833888053894043
81,81,[0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1],0.05029606819152832
82,82,[1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],0.05031704902648926
83,83,[0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0],0.05226445198059082
84,84,[0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0],0.050333261489868164
85,85,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.050284624099731445
86,86,[0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0],0.05032825469970703
87,87,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.050229787826538086
88,88,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.05030512809753418
89,89,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0],0.050295114517211914
90,90,[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0],0.05028176307678223
91,91,[0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1],0.058280229568481445
92,92,[0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0],0.0523524284362793
93,93,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0.05026412010192871
94,94,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2],0.050331830978393555
95,95,[0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0],0.05051708221435547
