,iteration,sample,time
0,0,[8 4 6 4 6 0 0 2 0],0.0201113224029541
1,1,[ 9  7  5 10 10  2  0  1  1],0.050251007080078125
2,2,[10  7  8  4  6  7  0  0  1],0.0884389877319336
3,3,[6 8 8 5 7 2 0 1 1],0.050286054611206055
4,4,[5 2 8 6 7 4 0 0 1],0.03217768669128418
5,5,[9 4 7 7 8 1 0 1 2],0.050234079360961914
6,6,[10  4 10  9  5  1  0  1  4],0.07034635543823242
7,7,[10  6  9  4  8  3  0  0  4],0.08042025566101074
8,8,[10  5  5  9  8  9  1  2  2],0.31142163276672363
9,9,[9 8 3 5 8 1 0 1 1],0.04022645950317383
10,10,[6 3 5 7 9 2 0 1 0],0.04017233848571777
11,11,[10  7  7 10 10  8  0  2  3],0.5305757522583008
12,12,[10  6  5  6  8  3  0  1  3],0.08039069175720215
13,13,[10  3  7  9  8  3  0  0  0],0.03692364692687988
14,14,[9 9 4 5 9 4 1 1 2],0.14381885528564453
15,15,[10  4  4  8 10  4  0  1  1],0.07031536102294922
16,16,[7 7 7 4 5 2 0 0 1],0.032219886779785156
17,17,[8 5 9 9 9 5 0 2 3],0.20098519325256348
18,18,[ 4  2  7  6 10  4  0  0  1],0.05021405220031738
19,19,[9 3 2 9 5 6 0 1 0],0.05028676986694336
20,20,[ 8  6  3 10  4  2  0  0  0],0.030140399932861328
21,21,[9 6 2 6 9 4 0 1 2],0.07037520408630371
22,22,[5 4 5 5 6 4 0 1 0],0.04021883010864258
23,23,[8 2 3 6 7 2 0 0 1],0.030158519744873047
24,24,[8 2 5 9 9 1 0 0 1],0.03823566436767578
25,25,[8 4 6 7 6 3 1 0 3],0.06235241889953613
26,26,[ 6  7  8 10  9  0  0  1  0],0.05025172233581543
27,27,[10  7  6  6  9  1  1  2  3],0.161027193069458
28,28,[10  6  9  3  7  3  0  2  2],0.09041643142700195
29,29,[10  5  7  7  4  2  0  0  2],0.040207624435424805
30,30,[8 3 4 8 5 1 0 2 1],0.040174245834350586
31,31,[4 5 7 6 9 0 0 0 2],0.04021883010864258
32,32,[ 7  2 10  3  4  2  0  3  3],0.07038354873657227
33,33,[ 8  9 10  4  7  3  0  1  3],0.17078280448913574
34,34,[ 8  6 10  5  9  2  0  0  2],0.06032228469848633
35,35,[ 9 10  4  4  6  3  0  2  2],0.10055780410766602
36,36,[ 7  3  8  6 10  4  0  2  2],0.17080473899841309
37,37,[ 8 10  7  6 10  8  0  4  4],0.6529550552368164
38,38,[ 8  6  8  4 10  1  0  1  2],0.06031322479248047
39,39,[9 7 9 5 6 2 0 1 2],0.08038616180419922
40,40,[8 8 8 5 9 6 0 2 0],0.12858915328979492
41,41,[ 6  5 10  7  8  5  0  2  3],0.22316479682922363
42,42,[10  6  6  4  6  3  0  1  1],0.05027937889099121
43,43,[ 6  5 10  9  9  3  1  3  0],0.22103047370910645
44,44,[5 6 5 4 9 6 0 1 1],0.07030415534973145
45,45,[6 8 5 6 8 3 0 1 3],0.07033586502075195
46,46,[10  3  5  1 10  1  0  0  0],0.02810502052307129
47,47,[ 7  7 10 10  7  5  0  3  1],0.18311595916748047
48,48,[ 9  7  3  2 10  1  0  2  1],0.03816509246826172
49,49,[6 6 4 6 6 2 0 2 4],0.06229877471923828
50,50,[6 9 8 6 5 8 0 0 1],0.16076207160949707
51,51,[6 8 5 7 9 1 0 0 1],0.06029319763183594
52,52,[8 7 8 4 8 6 0 0 1],0.05826854705810547
53,53,[8 6 7 8 3 6 0 1 2],0.0906064510345459
54,54,[8 3 6 7 7 5 0 1 1],0.06230330467224121
55,55,[ 9  5  6  4 10  1  0  0  5],0.05024576187133789
56,56,[7 6 8 4 9 6 0 1 0],0.06025958061218262
57,57,[3 8 5 5 7 3 0 0 1],0.05027008056640625
58,58,[7 5 5 5 4 5 0 0 0],0.03013920783996582
59,59,[7 5 7 6 9 7 0 0 1],0.1306779384613037
60,60,[ 7  5  6  7 10  5  0  1  2],0.1186208724975586
61,61,[6 8 7 9 5 6 0 0 1],0.09240937232971191
62,62,[5 3 1 7 9 3 0 0 3],0.04021716117858887
63,63,[4 5 5 7 9 6 0 0 4],0.11051034927368164
64,64,[8 8 8 5 6 2 0 3 4],0.12057614326477051
65,65,[9 9 8 4 9 4 0 0 1],0.06031394004821777
66,66,[10  8  8  7 10  2  0  0  0],0.06027507781982422
