,k,lhaf_exact,prob_exact,lhaf_k_approx,prob_k_approx,prob_error,exact_time,k_time
0,0,(5.538644189799056-3.0771641110241392e-15j),0.002892219682039903,(3.5863051020846135+3.3306690738754696e-16j),0.0018727294707164709,0.0010194902113234321,0.0003790855407714844,2.9325485229492188e-05
1,1,(5.538644189799056-3.0771641110241392e-15j),0.002892219682039903,(2.864138243904674+4.9960036108132044e-15j),0.0014956218015161646,0.0013965978805237384,0.0003790855407714844,0.0075435638427734375
2,2,(5.538644189799056-3.0771641110241392e-15j),0.002892219682039903,(4.857814036946694-2.2648549702353193e-14j),0.0025366975902195803,0.00035552209182032266,0.0003790855407714844,0.029207468032836914
3,3,(5.538644189799056-3.0771641110241392e-15j),0.002892219682039903,(5.490178519794929-1.6986412276764895e-14j),0.0028669114369377253,2.530824510217763e-05,0.0003790855407714844,0.041124582290649414
4,4,(5.538644189799056-3.0771641110241392e-15j),0.002892219682039903,(5.538644189799069-1.6981151286227793e-14j),0.0028922196820399095,-6.5052130349130266e-18,0.0003790855407714844,0.04184246063232422
