,k,lhaf_exact,prob_exact,lhaf_k_approx,prob_k_approx,prob_error,exact_time,k_time
0,0,(1.4273634432133888+1.6551808300707627e-15j),0.011962246376953617,(1.3977421262719592+5.551115123125783e-17j),0.011714000218662285,0.000248246158291332,0.00039196014404296875,2.956390380859375e-05
1,1,(1.4273634432133888+1.6551808300707627e-15j),0.011962246376953617,(1.2841789713124625-1.1102230246251565e-16j),0.010762266134796881,0.0011999802421567354,0.00039196014404296875,0.007933616638183594
2,2,(1.4273634432133888+1.6551808300707627e-15j),0.011962246376953617,(1.410674305419259+2.9247437804968968e-15j),0.011822380403040999,0.0001398659739126184,0.00039196014404296875,0.023285627365112305
3,3,(1.4273634432133888+1.6551808300707627e-15j),0.011962246376953617,(1.4268628391828502-3.720114494232263e-15j),0.011958050985247971,4.19539170564559e-06,0.00039196014404296875,0.012269735336303711
4,4,(1.4273634432133888+1.6551808300707627e-15j),0.011962246376953617,(1.427363443213423+4.821958637737436e-15j),0.011962246376953903,-2.8622937353617317e-16,0.00039196014404296875,0.0006687641143798828
