,k,lhaf_exact,prob_exact,lhaf_k_approx,prob_k_approx,prob_error,exact_time,k_time
0,0,(0.16935080556439183-9.786328096714366e-18j),0.008167342786525776,(0.13993203873398333+1.734723475976807e-17j),0.00674855323745887,0.0014187895490669058,0.0004401206970214844,3.743171691894531e-05
1,1,(0.16935080556439183-9.786328096714366e-18j),0.008167342786525776,(0.11972023698460038-1.3877787807814457e-17j),0.0057737913361477775,0.0023935514503779986,0.0004401206970214844,0.007909774780273438
2,2,(0.16935080556439183-9.786328096714366e-18j),0.008167342786525776,(0.1597441512918281+4.85722573273506e-16j),0.007704039183013612,0.00046330360351216383,0.0004401206970214844,0.023251771926879883
3,3,(0.16935080556439183-9.786328096714366e-18j),0.008167342786525776,(0.16885020153384758-1.1249681741709594e-15j),0.008143199974189304,2.414281233647196e-05,0.0004401206970214844,0.012424945831298828
4,4,(0.16935080556439183-9.786328096714366e-18j),0.008167342786525776,(0.16935080556440063+5.859842360186496e-16j),0.0081673427865262,-4.2327252813834093e-16,0.0004401206970214844,0.0006077289581298828
