,k,lhaf_exact,prob_exact,lhaf_k_approx,prob_k_approx,prob_error,exact_time,k_time
0,0,(2.117796481256046e-06-3.674891609017967e-19j),9.689400199650337e-07,(1.2015396864201321e-13+3.1554436208840472e-30j),5.4973171315225475e-14,9.689399649918623e-07,0.0002315044403076172,2.8133392333984375e-05
1,1,(2.117796481256046e-06-3.674891609017967e-19j),9.689400199650337e-07,(-7.376695862835225e-12+3.1554436208840472e-30j),-3.375006002641189e-12,9.689433949710363e-07,0.0002315044403076172,0.004710197448730469
2,2,(2.117796481256046e-06-3.674891609017967e-19j),9.689400199650337e-07,(2.1177964812652527e-06+1.5099195671056177e-20j),9.68940019969246e-07,-4.2122948466956356e-18,0.0002315044403076172,0.01015782356262207
3,3,(2.117796481256046e-06-3.674891609017967e-19j),9.689400199650337e-07,(2.117796481277396e-06+8.797136792803641e-18j),9.689400199748017e-07,-9.767983947736592e-18,0.0002315044403076172,0.010753393173217773
