,k,lhaf_exact,prob_exact,lhaf_k_approx,prob_k_approx,prob_error,exact_time,k_time
0,0,(0.0004436619154995113-4.336808689942018e-19j),0.00010049288408131422,(1.0931357984870888e-11+4.0389678347315804e-28j),2.476037839732468e-12,0.00010049288160527638,0.0002129077911376953,2.6941299438476562e-05
1,1,(0.0004436619154995113-4.336808689942018e-19j),0.00010049288408131422,(-1.7238092800994242e-10+8.275845093365008e-25j),-3.9045624632506e-11,0.00010049292312693885,0.0002129077911376953,0.007350921630859375
2,2,(0.0004436619154995113-4.336808689942018e-19j),0.00010049288408131422,(2.153533611751714e-06-7.940106295999729e-21j),4.877921589625768e-07,0.00010000509192235164,0.0002129077911376953,0.0284731388092041
3,3,(0.0004436619154995113-4.336808689942018e-19j),0.00010049288408131422,(-6.225260691672086e-05-3.3384736548999087e-18j),-1.410070098894603e-05,0.00011459358507026024,0.0002129077911376953,0.03964114189147949
4,4,(0.0004436619154995113-4.336808689942018e-19j),0.00010049288408131422,(0.000443661915499462-2.1721821522053796e-16j),0.00010049288408130305,1.1167282376600696e-17,0.0002129077911376953,0.040337324142456055
